QuestionNo,StateAb,DivisionID,PollingPlaceNm,YesVotes,YesPercentage,NoVotes,NoPercentage,FormalVotes,FormalPercentage,InformalVotes,InformalPercentage,TotalVotes
1,VIC,326,Caroline Springs HAWKE PPVC,523,26.81,1428,73.19,1951,98.83,23,1.17,1974
1,VIC,309,Caroline Springs North,660,41.85,917,58.15,1577,99.12,14,0.88,1591
1,VIC,309,Caroline Springs South,1064,42.99,1411,57.01,2475,98.64,34,1.36,2509
1,VIC,233,Carpendeit,43,18.86,185,81.14,228,99.56,1,0.44,229
1,VIC,219,Carrum,677,56.8,515,43.2,1192,98.68,16,1.32,1208
1,VIC,210,Carrum Downs,598,42.5,809,57.5,1407,98.19,26,1.81,1433
1,VIC,210,Carrum Downs Central,870,41.25,1239,58.75,2109,98.78,26,1.22,2135
1,VIC,210,Carrum Downs DUNKLEY PPVC,5260,35.02,9761,64.98,15021,99.06,142,0.94,15163
1,VIC,216,Carrum Downs HOLT PPVC,448,32.89,914,67.11,1362,99.13,12,0.87,1374
1,VIC,219,Carrum Downs ISAACS PPVC,731,35.54,1326,64.46,2057,99.23,16,0.77,2073
1,VIC,210,Carrum Downs North,871,44.21,1099,55.79,1970,98.6,28,1.4,1998
1,VIC,210,Carrum Downs South,437,41.9,606,58.1,1043,97.84,23,2.16,1066
1,VIC,210,Carrum Downs West,140,47.46,155,52.54,295,99.66,1,0.34,296
1,VIC,216,Casey Fields,996,52.39,905,47.61,1901,99.11,17,0.89,1918
1,VIC,233,Casterton,239,22.27,834,77.73,1073,98.71,14,1.29,1087
1,VIC,200,Castlemaine,795,69.86,343,30.14,1138,99.22,9,0.78,1147
1,VIC,200,Castlemaine North,315,77.59,91,22.41,406,99.51,2,0.49,408
1,VIC,200,Castlemaine PPVC,3638,56.91,2754,43.09,6392,99.1,58,0.9,6450
1,VIC,200,Castlemaine South,400,74.77,135,25.23,535,98.89,6,1.11,541
1,VIC,322,Caulfield,389,53.14,343,46.86,732,99.59,3,0.41,735
1,VIC,322,Caulfield East,515,61.75,319,38.25,834,98.93,9,1.07,843
1,VIC,322,Caulfield North,583,58.42,415,41.58,998,98.71,13,1.29,1011
1,VIC,214,Caulfield South,557,60.74,360,39.26,917,99.57,4,0.43,921
1,VIC,214,Caulfield South Central (Goldstein),375,67.45,181,32.55,556,99.11,5,0.89,561
1,VIC,322,Caulfield South Central (Macnamara),336,65.75,175,34.25,511,98.46,8,1.54,519
1,VIC,214,Caulfield South East,931,58.63,657,41.37,1588,98.82,19,1.18,1607
1,VIC,214,Caulfield South West,727,62.73,432,37.27,1159,99.06,11,0.94,1170
1,VIC,322,Caulfield Upper,1126,68.57,516,31.43,1642,99.21,13,0.79,1655
1,VIC,233,Cavendish,42,21.65,152,78.35,194,99.49,1,0.51,195
1,VIC,328,Ceres,237,47.49,262,52.51,499,99.8,1,0.2,500
1,VIC,215,Chadstone,712,56.42,550,43.58,1262,98.83,15,1.17,1277
1,VIC,205,Chadstone East,715,55.47,574,44.53,1289,98.77,16,1.23,1305
1,VIC,328,Charlemont,661,59.76,445,40.24,1106,98.75,14,1.25,1120
1,VIC,224,Charlton,128,20.51,496,79.49,624,99.21,5,0.79,629
1,VIC,221,Chatham,1043,70.38,439,29.62,1482,99.4,9,0.6,1491
1,VIC,219,Chelsea,411,58.8,288,41.2,699,98.31,12,1.69,711
1,VIC,219,Chelsea Central,1148,57.26,857,42.74,2005,98.91,22,1.09,2027
1,VIC,219,Chelsea Heights,1211,53.89,1036,46.11,2247,98.86,26,1.14,2273
1,VIC,214,Cheltenham (Goldstein),547,63.24,318,36.76,865,98.63,12,1.37,877
1,VIC,219,Cheltenham (Isaacs),815,65.78,424,34.22,1239,98.73,16,1.27,1255
1,VIC,219,Cheltenham East,765,57.22,572,42.78,1337,98.89,15,1.11,1352
1,VIC,219,Cheltenham North,618,54.4,518,45.6,1136,98.02,23,1.98,1159
1,VIC,219,Cheltenham South,513,57.71,376,42.29,889,98.56,13,1.44,902
1,VIC,200,Chewton,253,71.27,102,28.73,355,99.44,2,0.56,357
1,VIC,218,Chiltern,210,30.57,477,69.43,687,99.42,4,0.58,691
1,VIC,204,Chirnside Park,843,39.9,1270,60.1,2113,98.92,23,1.08,2136
1,VIC,204,Chirnside Park PPVC,2145,36.56,3722,63.44,5867,98.94,63,1.06,5930
1,VIC,213,Churchill,254,34,493,66,747,99.07,7,0.93,754
1,VIC,213,Churchill Central,152,42.94,202,57.06,354,99.44,2,0.56,356
1,VIC,217,Clarinda,677,43.43,882,56.57,1559,99.43,9,0.57,1568
1,VIC,217,Clarinda North,705,50.9,680,49.1,1385,98.79,17,1.21,1402
1,VIC,217,Clarinda South,441,46.72,503,53.28,944,98.54,14,1.46,958
1,VIC,217,Clayton,558,60,372,40,930,98.94,10,1.06,940
1,VIC,205,Clayton North (Chisholm),253,72.08,98,27.92,351,99.15,3,0.85,354
1,VIC,217,Clayton North (Hotham),445,56.05,349,43.95,794,99.37,5,0.63,799
1,VIC,217,Clayton South,539,47.07,606,52.93,1145,99.13,10,0.87,1155
1,VIC,217,Clayton South East,975,54.96,799,45.04,1774,98.78,22,1.22,1796
1,VIC,228,Clifton Hill,995,87.9,137,12.1,1132,99.39,7,0.61,1139
1,VIC,328,Clifton Springs,823,45.62,981,54.38,1804,98.96,19,1.04,1823
1,VIC,328,Clifton Springs PPVC,3212,37.59,5332,62.41,8544,99.21,68,0.79,8612
1,VIC,226,Clonbinane,55,33.95,107,66.05,162,97.59,4,2.41,166
1,VIC,198,Clunes,347,43.38,453,56.63,800,98.04,16,1.96,816
1,VIC,216,Clyde (Holt),1157,50.39,1139,49.61,2296,98.88,26,1.12,2322
1,VIC,223,Clyde (La Trobe),237,57.66,174,42.34,411,99.28,3,0.72,414
1,VIC,216,Clyde North (Holt),834,51.96,771,48.04,1605,99.5,8,0.5,1613
1,VIC,223,Clyde North (La Trobe),199,54.97,163,45.03,362,99.18,3,0.82,365
1,VIC,223,Clyde North Central,1227,58.91,856,41.09,2083,99.43,12,0.57,2095
1,VIC,223,Clyde North East,1136,55.77,901,44.23,2037,99.27,15,0.73,2052
1,VIC,217,Coatesville,1356,53.09,1198,46.91,2554,99.03,25,0.97,2579
1,VIC,217,Coatesville North,528,48.26,566,51.74,1094,98.83,13,1.17,1107
1,VIC,213,Cobains,27,23.68,87,76.32,114,97.44,3,2.56,117
1,VIC,233,Cobden,254,23.87,810,76.13,1064,98.25,19,1.75,1083
1,VIC,324,Cobram,222,24.48,685,75.52,907,98.37,15,1.63,922
1,VIC,324,Cobram NICHOLLS PPVC,611,16.93,2997,83.07,3608,99.42,21,0.58,3629
1,VIC,234,Coburg,1350,76.66,411,23.34,1761,98.66,24,1.34,1785
1,VIC,234,Coburg East,618,69.36,273,30.64,891,98.56,13,1.44,904
1,VIC,320,Coburg Lake (Cooper),103,68.67,47,31.33,150,98.68,2,1.32,152
1,VIC,234,Coburg Lake (Wills),614,72.49,233,27.51,847,99.06,8,0.94,855
1,VIC,234,Coburg North,573,63.25,333,36.75,906,98.37,15,1.63,921
1,VIC,234,Coburg North West,1094,67.7,522,32.3,1616,98.66,22,1.34,1638
1,VIC,234,Coburg South,478,61.76,296,38.24,774,97.85,17,2.15,791
1,VIC,234,Coburg West,1546,70.59,644,29.41,2190,97.64,53,2.36,2243
1,VIC,326,Coburn,479,38.75,757,61.25,1236,98.64,17,1.36,1253
1,VIC,223,Cockatoo,706,43.47,918,56.53,1624,98.84,19,1.16,1643
1,VIC,224,Cohuna,211,15.31,1167,84.69,1378,99.07,13,0.93,1391
1,VIC,233,Colac East,353,32.18,744,67.82,1097,98.83,13,1.17,1110
1,VIC,233,Colac PPVC,2104,26.59,5808,73.41,7912,99.09,73,0.91,7985
1,VIC,233,Colac West,251,35.6,454,64.4,705,98.88,8,1.12,713
1,VIC,324,Colbinabbin,86,32.7,177,67.3,263,98.87,3,1.13,266
1,VIC,204,Coldstream,227,29.4,545,70.6,772,99.36,5,0.64,777
1,VIC,233,Coleraine,116,22.05,410,77.95,526,99.06,5,0.94,531
1,VIC,228,Collingwood,1387,88.23,185,11.77,1572,99.05,15,0.95,1587
1,VIC,228,Collingwood North,1331,85.59,224,14.41,1555,99.68,5,0.32,1560
1,VIC,224,Concongella,30,18.07,136,81.93,166,98.81,2,1.19,168
1,VIC,324,Congupna,140,26.02,398,73.98,538,99.08,5,0.92,543
1,VIC,328,Connewarre,178,50.57,174,49.43,352,99.72,1,0.28,353
1,VIC,203,Coolaroo,452,39.48,693,60.52,1145,97.7,27,2.3,1172
1,VIC,323,Corinella,254,33.12,513,66.88,767,98.21,14,1.79,781
1,VIC,208,Corio,500,37.43,836,62.57,1336,98.74,17,1.26,1353
1,VIC,208,Corio Central,347,38.26,560,61.74,907,98.8,11,1.2,918
1,VIC,208,Corio West,159,47.46,176,52.54,335,98.24,6,1.76,341
1,VIC,233,Cororooke,91,22.92,306,77.08,397,99.5,2,0.5,399
1,VIC,218,Corryong,219,26.51,607,73.49,826,98.45,13,1.55,839
1,VIC,323,Cowes,546,52.5,494,47.5,1040,99.05,10,0.95,1050
1,VIC,323,Cowes PPVC,2529,42.31,3449,57.69,5978,99.22,47,0.78,6025
1,VIC,213,Cowwarr,42,22.83,142,77.17,184,98.4,3,1.6,187
1,VIC,203,Craigieburn,600,44.25,756,55.75,1356,98.26,24,1.74,1380
1,VIC,203,Craigieburn CALWELL PPVC,7134,42.16,9787,57.84,16921,98.92,185,1.08,17106
1,VIC,203,Craigieburn Central,461,35.96,821,64.04,1282,98.69,17,1.31,1299
1,VIC,226,Craigieburn MCEWEN PPVC,276,42.4,375,57.6,651,99.69,2,0.31,653
1,VIC,203,Craigieburn North,997,44.53,1242,55.47,2239,98.55,33,1.45,2272
1,VIC,203,Craigieburn South,607,36.43,1059,63.57,1666,98.23,30,1.77,1696
1,VIC,203,Craigieburn West,789,48.64,833,51.36,1622,98.66,22,1.34,1644
1,VIC,216,Cranbourne,354,44.58,440,55.42,794,99,8,1,802
1,VIC,201,Cranbourne BRUCE PPVC,375,37.28,631,62.72,1006,99.11,9,0.89,1015
1,VIC,216,Cranbourne Central,214,34.91,399,65.09,613,99.03,6,0.97,619
1,VIC,210,Cranbourne DUNKLEY PPVC,104,33.55,206,66.45,310,99.04,3,0.96,313
1,VIC,216,Cranbourne East,1325,49.79,1336,50.21,2661,99.03,26,0.97,2687
1,VIC,216,Cranbourne Heights,774,47.28,863,52.72,1637,98.91,18,1.09,1655
1,VIC,216,Cranbourne HOLT PPVC,7660,38.12,12436,61.88,20096,99.15,172,0.85,20268
1,VIC,223,Cranbourne LA TROBE PPVC,891,43.02,1180,56.98,2071,99.42,12,0.58,2083
1,VIC,201,Cranbourne North (Bruce),122,45.35,147,54.65,269,98.53,4,1.47,273
1,VIC,216,Cranbourne North (Holt),504,51.85,468,48.15,972,99.49,5,0.51,977
1,VIC,216,Cranbourne North Central,942,47.38,1046,52.62,1988,98.17,37,1.83,2025
1,VIC,216,Cranbourne North East,631,55.06,515,44.94,1146,98.88,13,1.12,1159
1,VIC,216,Cranbourne North Upper (Holt),920,54.5,768,45.5,1688,99,17,1,1705
1,VIC,223,Cranbourne North Upper (La Trobe),344,50.15,342,49.85,686,99.42,4,0.58,690
1,VIC,216,Cranbourne North West,470,46.17,548,53.83,1018,98.64,14,1.36,1032
1,VIC,216,Cranbourne Park,550,40.38,812,59.62,1362,98.91,15,1.09,1377
1,VIC,216,Cranbourne South West,974,52.56,879,47.44,1853,99.41,11,0.59,1864
1,VIC,216,Cranbourne West,1220,44.41,1527,55.59,2747,98.32,47,1.68,2794
1,VIC,228,Cremorne,1273,77.25,375,22.75,1648,99.34,11,0.66,1659
1,VIC,233,Cressy,26,22.22,91,77.78,117,99.15,1,0.85,118
1,VIC,198,Creswick,477,45.82,564,54.18,1041,99.05,10,0.95,1051
1,VIC,198,Creswick North,208,39.25,322,60.75,530,99.44,3,0.56,533
1,VIC,211,Crib Point,241,44.06,306,55.94,547,98.74,7,1.26,554
1,VIC,320,Croxton,593,87.98,81,12.02,674,100,0,0,674
1,VIC,209,Croydon,1149,53.12,1014,46.88,2163,98.68,29,1.32,2192
1,VIC,204,Croydon CASEY PPVC,1872,37,3188,63,5060,99.18,42,0.82,5102
1,VIC,209,Croydon Central,526,53.67,454,46.33,980,98.49,15,1.51,995
1,VIC,209,Croydon DEAKIN PPVC,4535,40.75,6595,59.25,11130,99.14,97,0.86,11227
1,VIC,209,Croydon East,756,51.15,722,48.85,1478,98.93,16,1.07,1494
1,VIC,209,Croydon Hills,873,49.38,895,50.62,1768,98.44,28,1.56,1796
1,VIC,209,Croydon North,434,54.11,368,45.89,802,99.01,8,0.99,810
1,VIC,209,Croydon North Upper,509,44.69,630,55.31,1139,98.96,12,1.04,1151
1,VIC,209,Croydon South,419,49.01,436,50.99,855,99.19,7,0.81,862
1,VIC,209,Croydon Town,207,63.11,121,36.89,328,100,0,0,328
1,VIC,209,Croydon West,504,56.5,388,43.5,892,99.55,4,0.45,896
1,VIC,218,Cudgewa,35,20.83,133,79.17,168,99.41,1,0.59,169
1,VIC,203,Dallas,426,44.38,534,55.63,960,95.62,44,4.38,1004
1,VIC,323,Dalyston,175,48.61,185,51.39,360,98.9,4,1.1,364
1,VIC,201,Dandenong,543,54.68,450,45.32,993,98.32,17,1.68,1010
1,VIC,201,Dandenong BRUCE PPVC,6827,41.48,9630,58.52,16457,98.91,182,1.09,16639
1,VIC,201,Dandenong Central,650,60.47,425,39.53,1075,98.44,17,1.56,1092
1,VIC,216,Dandenong HOLT PPVC,457,45.7,543,54.3,1000,98.23,18,1.77,1018
1,VIC,217,Dandenong HOTHAM PPVC,599,46.98,676,53.02,1275,98.23,23,1.77,1298
1,VIC,219,Dandenong ISAACS PPVC,613,41.09,879,58.91,1492,98.68,20,1.32,1512
1,VIC,201,Dandenong North,526,37.36,882,62.64,1408,98.46,22,1.54,1430
1,VIC,201,Dandenong North East,501,49.31,515,50.69,1016,98.45,16,1.55,1032
1,VIC,201,Dandenong North Lower,573,51.3,544,48.7,1117,97.98,23,2.02,1140
1,VIC,201,Dandenong North West,674,46.26,783,53.74,1457,98.58,21,1.42,1478
1,VIC,219,Dandenong South,554,43.49,720,56.51,1274,97.4,34,2.6,1308
1,VIC,201,Dandenong Upper,589,52.87,525,47.13,1114,98.24,20,1.76,1134
1,VIC,201,Dandenong West,529,53.38,462,46.62,991,98.41,16,1.59,1007
1,VIC,320,Darebin,306,43.84,392,56.16,698,97.9,15,2.1,713
1,VIC,326,Darley,566,36.73,975,63.27,1541,98.59,22,1.41,1563
1,VIC,215,Darling,597,63.04,350,36.96,947,99.58,4,0.42,951
1,VIC,323,Darnum,82,20.97,309,79.03,391,99.74,1,0.26,392
1,VIC,226,Darraweit Guim,86,32.95,175,67.05,261,99.24,2,0.76,263
1,VIC,233,Dartmoor,35,15.22,195,84.78,230,100,0,0,230
1,VIC,222,Davis Creek,1485,67.68,709,32.32,2194,98.83,26,1.17,2220
1,VIC,198,Daylesford,854,61.71,530,38.29,1384,99.07,13,0.93,1397
1,VIC,233,Deans Marsh,164,64.06,92,35.94,256,99.22,2,0.78,258
1,VIC,218,Dederang,72,25,216,75,288,99.31,2,0.69,290
1,VIC,221,Deepdene,835,57.83,609,42.17,1444,99.24,11,0.76,1455
1,VIC,309,Deer Park,449,43.34,587,56.66,1036,97.74,24,2.26,1060
1,VIC,309,Deer Park Central,304,47.28,339,52.72,643,98.32,11,1.68,654
1,VIC,309,Deer Park West,663,47.32,738,52.68,1401,99.08,13,0.92,1414
1,VIC,198,Delacombe,474,42.51,641,57.49,1115,98.41,18,1.59,1133
1,VIC,309,Delahey,728,41.27,1036,58.73,1764,98.33,30,1.67,1794
1,VIC,228,Delbridge,1015,86.98,152,13.02,1167,99.49,6,0.51,1173
1,VIC,233,Dennington,171,36.46,298,63.54,469,98.32,8,1.68,477
1,VIC,198,Dereel,109,35.28,200,64.72,309,99.68,1,0.32,310
1,VIC,309,Derrimut,1023,51.64,958,48.36,1981,98.31,34,1.69,2015
1,VIC,222,Derrimut Heath,433,38.49,692,61.51,1125,98.77,14,1.23,1139
1,VIC,233,Derrinallum,60,22.73,204,77.27,264,98.88,3,1.12,267
1,VIC,216,Devon Meadows,239,27.63,626,72.37,865,98.3,15,1.7,880
1,VIC,213,Devon North,72,23.45,235,76.55,307,100,0,0,307
1,VIC,324,Dhurringile,33,22.3,115,77.7,148,98.67,2,1.33,150
1,VIC,226,Diamond Creek,1311,54,1117,46,2428,98.86,28,1.14,2456
1,VIC,226,Diamond Creek East,519,48.92,542,51.08,1061,98.61,15,1.39,1076
1,VIC,326,Diggers Rest,574,40.17,855,59.83,1429,98.82,17,1.18,1446
1,VIC,224,Dimboola,205,26.21,577,73.79,782,99.24,6,0.76,788
1,VIC,224,Dingee,20,12.27,143,87.73,163,99.39,1,0.61,164
1,VIC,219,Dingley,198,47.14,222,52.86,420,98.82,5,1.18,425
1,VIC,219,Dingley South,304,47.43,337,52.57,641,98.92,7,1.08,648
1,VIC,219,Dingley Village,974,44.56,1212,55.44,2186,98.78,27,1.22,2213
1,VIC,228,Docklands,1261,62,773,38,2034,98.98,21,1.02,2055
1,VIC,224,Donald,161,18.74,698,81.26,859,99.31,6,0.69,865
1,VIC,229,Doncaster,178,45.41,214,54.59,392,98.74,5,1.26,397
1,VIC,229,Doncaster Central,910,47.57,1003,52.43,1913,98.91,21,1.09,1934
1,VIC,229,Doncaster East,741,43.28,971,56.72,1712,98.5,26,1.5,1738
1,VIC,229,Doncaster East Central,328,51.41,310,48.59,638,99.07,6,0.93,644
1,VIC,220,Doncaster East JAGAJAGA PPVC,346,50.29,342,49.71,688,98.85,8,1.15,696
1,VIC,229,Doncaster East Lower,410,48.18,441,51.82,851,98.84,10,1.16,861
1,VIC,229,Doncaster East MENZIES PPVC,6864,36.85,11765,63.15,18629,99.06,177,0.94,18806
1,VIC,229,Doncaster East Upper,273,38.29,440,61.71,713,98.62,10,1.38,723
1,VIC,229,Doncaster Gardens,247,38.47,395,61.53,642,98.62,9,1.38,651
1,VIC,229,Doncaster Heights,401,44.07,509,55.93,910,98.7,12,1.3,922
1,VIC,229,Doncaster North,626,48.68,660,51.32,1286,98.17,24,1.83,1310
1,VIC,229,Doncaster South,444,52.92,395,47.08,839,99.41,5,0.59,844
1,VIC,229,Doncaster West,296,49.33,304,50.67,600,99.17,5,0.83,605
1,VIC,229,Donvale,232,50.99,223,49.01,455,99.13,4,0.87,459
1,VIC,229,Donvale South,454,42.87,605,57.13,1059,98.06,21,1.94,1080
1,VIC,229,Donvale Upper,636,48.4,678,51.6,1314,99.17,11,0.83,1325
1,VIC,324,Dookie,59,25,177,75,236,99.58,1,0.42,237
1,VIC,226,Doreen,336,39.12,523,60.88,859,99.19,7,0.81,866
1,VIC,226,Doreen Central,690,43.31,903,56.69,1593,99.19,13,0.81,1606
1,VIC,226,Doreen East,697,46.65,797,53.35,1494,99.07,14,0.93,1508
1,VIC,201,Doveton,672,53.16,592,46.84,1264,98.06,25,1.94,1289
1,VIC,201,Doveton West,505,48.98,526,51.02,1031,98.66,14,1.34,1045
1,VIC,211,Dromana,579,48.01,627,51.99,1206,98.21,22,1.79,1228
1,VIC,211,Dromana Beach,255,48.76,268,51.24,523,98.68,7,1.32,530
1,VIC,211,Dromana North,516,47.17,578,52.83,1094,98.83,13,1.17,1107
1,VIC,323,Drouin,688,31.73,1480,68.27,2168,98.91,24,1.09,2192
1,VIC,323,Drouin Central,169,39.12,263,60.88,432,98.41,7,1.59,439
1,VIC,323,Drouin South,84,23.66,271,76.34,355,98.34,6,1.66,361
1,VIC,323,Drouin Summerhill,359,31.41,784,68.59,1143,98.79,14,1.21,1157
1,VIC,323,Drouin West,135,30.75,304,69.25,439,99.55,2,0.45,441
1,VIC,198,Drummond,130,62.8,77,37.2,207,99.04,2,0.96,209
1,VIC,328,Drysdale,536,45.97,630,54.03,1166,98.98,12,1.02,1178
1,VIC,322,Duggan,885,79.3,231,20.7,1116,99.11,10,0.89,1126
1,VIC,323,Dumbalk,109,26.72,299,73.28,408,99.76,1,0.24,409
1,VIC,233,Dunkeld,132,37.93,216,62.07,348,99.15,3,0.85,351
1,VIC,224,Dunolly,130,26.58,359,73.42,489,99.59,2,0.41,491
1,VIC,213,Eagle Point,130,37.14,220,62.86,350,99.15,3,0.85,353
1,VIC,200,Eaglehawk,481,35.47,875,64.53,1356,98.62,19,1.38,1375
1,VIC,200,Eaglehawk East,248,38.27,400,61.73,648,97.59,16,2.41,664
1,VIC,200,Eaglehawk PPVC,3768,27.3,10036,72.7,13804,99.14,120,0.86,13924
1,VIC,228,East Melbourne,1487,73.04,549,26.96,2036,99.17,17,0.83,2053
1,VIC,213,Eastwood,264,31.69,569,68.31,833,98.58,12,1.42,845
1,VIC,197,EAV Aston PPVC,0,0,0,0,0,0,0,0,0
1,VIC,198,EAV Ballarat PPVC,8,61.54,5,38.46,13,100,0,0,13
1,VIC,200,EAV Bendigo PPVC,2,28.57,5,71.43,7,100,0,0,7
1,VIC,201,EAV Bruce PPVC,0,0,0,0,0,0,0,0,0
1,VIC,203,EAV Calwell PPVC,0,0,0,0,0,0,0,0,0
1,VIC,204,EAV Casey PPVC,12,66.67,6,33.33,18,100,0,0,18
1,VIC,205,EAV Chisholm PPVC,0,0,0,0,0,0,0,0,0
1,VIC,320,EAV Cooper PPVC,12,60,8,40,20,100,0,0,20
1,VIC,328,EAV Corangamite PPVC,7,70,3,30,10,100,0,0,10
1,VIC,208,EAV Corio PPVC,12,60,8,40,20,100,0,0,20
1,VIC,209,EAV Deakin PPVC,0,0,0,0,0,0,0,0,0
1,VIC,210,EAV Dunkley PPVC,6,40,9,60,15,100,0,0,15
1,VIC,211,EAV Flinders PPVC,8,57.14,6,42.86,14,100,0,0,14
1,VIC,321,EAV Fraser PPVC,0,0,0,0,0,0,0,0,0
1,VIC,212,EAV Gellibrand PPVC,0,0,0,0,0,0,0,0,0
1,VIC,213,EAV Gippsland PPVC,0,0,0,0,0,0,0,0,0
1,VIC,214,EAV Goldstein PPVC,12,63.16,7,36.84,19,100,0,0,19
1,VIC,309,EAV Gorton PPVC,0,0,0,0,0,0,0,0,0
1,VIC,326,EAV Hawke PPVC,9,60,6,40,15,100,0,0,15
1,VIC,215,EAV Higgins PPVC,19,70.37,8,29.63,27,100,0,0,27
1,VIC,216,EAV Holt PPVC,5,50,5,50,10,100,0,0,10
1,VIC,217,EAV Hotham PPVC,7,38.89,11,61.11,18,100,0,0,18
1,VIC,218,EAV Indi PPVC,0,0,0,0,0,0,0,0,0
1,VIC,219,EAV Isaacs PPVC,16,57.14,12,42.86,28,100,0,0,28
1,VIC,220,EAV Jagajaga PPVC,8,40,12,60,20,100,0,0,20
1,VIC,221,EAV Kooyong PPVC,13,59.09,9,40.91,22,100,0,0,22
1,VIC,223,EAV La Trobe PPVC,0,0,0,0,0,0,0,0,0
1,VIC,222,EAV Lalor PPVC,0,0,0,0,0,0,0,0,0
1,VIC,322,EAV Macnamara PPVC,14,58.33,10,41.67,24,96,1,4,25
1,VIC,224,EAV Mallee PPVC,4,33.33,8,66.67,12,100,0,0,12
1,VIC,225,EAV Maribyrnong PPVC,16,55.17,13,44.83,29,100,0,0,29
1,VIC,226,EAV McEwen PPVC,2,25,6,75,8,100,0,0,8
1,VIC,228,EAV Melbourne PPVC,24,80,6,20,30,100,0,0,30
1,VIC,229,EAV Menzies PPVC,19,65.52,10,34.48,29,100,0,0,29
1,VIC,323,EAV Monash PPVC,4,33.33,8,66.67,12,92.31,1,7.69,13
1,VIC,324,EAV Nicholls PPVC,0,0,0,0,0,0,0,0,0
1,VIC,232,EAV Scullin PPVC,0,0,0,0,0,0,0,0,0
1,VIC,233,EAV Wannon PPVC,3,21.43,11,78.57,14,100,0,0,14
1,VIC,234,EAV Wills PPVC,28,75.68,9,24.32,37,100,0,0,37
1,VIC,324,Echuca,339,29.17,823,70.83,1162,99.06,11,0.94,1173
1,VIC,324,Echuca East,167,23.55,542,76.45,709,99.02,7,0.98,716
1,VIC,324,Echuca NICHOLLS PPVC,2052,19.02,8737,80.98,10789,99.28,78,0.72,10867
1,VIC,324,Echuca West,113,29.89,265,70.11,378,98.44,6,1.56,384
1,VIC,233,Ecklin South,47,22.17,165,77.83,212,99.53,1,0.47,213
1,VIC,224,Edenhope,111,19.41,461,80.59,572,99.48,3,0.52,575
1,VIC,320,Edgar,409,51.9,379,48.1,788,97.65,19,2.35,807
1,VIC,320,Edgar North,553,35.91,987,64.09,1540,97.65,37,2.35,1577
1,VIC,219,Edithvale,1178,58.23,845,41.77,2023,98.35,34,1.65,2057
1,VIC,218,Eildon,124,27.02,335,72.98,459,99.57,2,0.43,461
1,VIC,198,Elaine,96,32.54,199,67.46,295,98.01,6,1.99,301
1,VIC,218,Eldorado,85,42.5,115,57.5,200,97.09,6,2.91,206
1,VIC,213,Ellaswood,73,24.75,222,75.25,295,98.99,3,1.01,298
1,VIC,233,Elliminyt,376,34.88,702,65.12,1078,98.9,12,1.1,1090
1,VIC,323,Ellinbank,126,40.51,185,59.49,311,99.04,3,0.96,314
1,VIC,233,Elmhurst,36,30,84,70,120,100,0,0,120
1,VIC,200,Elmore,118,24.63,361,75.37,479,100,0,0,479
1,VIC,200,Elphinstone,97,41.45,137,58.55,234,98.73,3,1.27,237
1,VIC,214,Elsternwick (Goldstein),626,71.79,246,28.21,872,99.54,4,0.46,876
1,VIC,322,Elsternwick (Macnamara),780,68.97,351,31.03,1131,98.78,14,1.22,1145
1,VIC,214,Elsternwick Park,472,79.19,124,20.81,596,99,6,1,602
1,VIC,220,Eltham,1545,67.26,752,32.74,2297,99.05,22,0.95,2319
1,VIC,220,Eltham East,1625,67.29,790,32.71,2415,99.38,15,0.62,2430
1,VIC,220,Eltham North,727,66.03,374,33.97,1101,98.66,15,1.34,1116
1,VIC,220,Eltham North Upper,704,58.18,506,41.82,1210,99.42,7,0.58,1217
1,VIC,322,Elwood,955,74.2,332,25.8,1287,99.08,12,0.92,1299
1,VIC,322,Elwood Central,672,79.81,170,20.19,842,99.18,7,0.82,849
1,VIC,322,Elwood North,1298,80.77,309,19.23,1607,99.38,10,0.62,1617
1,VIC,204,Emerald (Casey),193,50.52,189,49.48,382,99.74,1,0.26,383
1,VIC,223,Emerald (La Trobe),796,49.91,799,50.09,1595,98.88,18,1.12,1613
1,VIC,322,Emerald Hill,1192,68.66,544,31.34,1736,99.48,9,0.52,1745
1,VIC,201,Endeavour Hills,567,44.79,699,55.21,1266,98.83,15,1.17,1281
1,VIC,201,Endeavour Hills Central,267,41.65,374,58.35,641,99.53,3,0.47,644
1,VIC,201,Endeavour Hills East,700,43.18,921,56.82,1621,98.12,31,1.88,1652
1,VIC,201,Endeavour Hills North,407,42.35,554,57.65,961,98.56,14,1.44,975
1,VIC,201,Endeavour Hills North East,593,42.72,795,57.28,1388,99.28,10,0.72,1398
1,VIC,201,Endeavour Hills Upper,743,44.6,923,55.4,1666,99.11,15,0.89,1681
1,VIC,232,Epping,596,43.76,766,56.24,1362,97.77,31,2.23,1393
1,VIC,203,Epping CALWELL PPVC,329,33.81,644,66.19,973,98.88,11,1.12,984
1,VIC,232,Epping Central,512,35.7,922,64.3,1434,98.22,26,1.78,1460
1,VIC,320,Epping COOPER PPVC,307,36.94,524,63.06,831,99.28,6,0.72,837
1,VIC,232,Epping East,307,34.23,590,65.77,897,97.71,21,2.29,918
1,VIC,226,Epping MCEWEN PPVC,978,37.24,1648,62.76,2626,98.83,31,1.17,2657
1,VIC,232,Epping North,675,43.58,874,56.42,1549,98.22,28,1.78,1577
1,VIC,232,Epping SCULLIN PPVC,6289,36.95,10730,63.05,17019,98.71,222,1.29,17241
