QuestionNo,StateAb,DivisionID,PollingPlaceNm,YesVotes,YesPercentage,NoVotes,NoPercentage,FormalVotes,FormalPercentage,InformalVotes,InformalPercentage,TotalVotes
1,QLD,158,Hampden,65,14.57,381,85.43,446,99.11,4,0.89,450
1,QLD,167,Happy Valley,80,25.89,229,74.11,309,98.41,5,1.59,314
1,QLD,164,Harlaxton,312,27.11,839,72.89,1151,98.38,19,1.62,1170
1,QLD,159,Harley Park,504,40.81,731,59.19,1235,98.64,17,1.36,1252
1,QLD,164,Harristown,543,31.59,1176,68.41,1719,99.48,9,0.52,1728
1,QLD,164,Harristown South,102,37.23,172,62.77,274,99.28,2,0.72,276
1,QLD,164,Harristown West,96,33.45,191,66.55,287,98.63,4,1.37,291
1,QLD,316,Harrisville,77,20.48,299,79.52,376,99.73,1,0.27,377
1,QLD,316,Hatton Vale,320,17.63,1495,82.37,1815,98.96,19,1.04,1834
1,QLD,167,Healy,134,27.74,349,72.26,483,99.18,4,0.82,487
1,QLD,165,Heatley,465,27.58,1221,72.42,1686,98.89,19,1.11,1705
1,QLD,159,Helensvale,450,33.11,909,66.89,1359,98.76,17,1.24,1376
1,QLD,159,Helensvale FADDEN PPVC,3404,22.08,12012,77.92,15416,99.21,123,0.79,15539
1,QLD,162,Helensvale FORDE PPVC,556,20.54,2151,79.46,2707,99.52,13,0.48,2720
1,QLD,172,Helensvale MONCRIEFF PPVC,182,24.69,555,75.31,737,99.06,7,0.94,744
1,QLD,159,Helensvale North,681,29.08,1661,70.92,2342,99.03,23,0.97,2365
1,QLD,316,Helensvale WRIGHT PPVC,654,24.1,2060,75.9,2714,99.16,23,0.84,2737
1,QLD,316,Helidon,117,20.03,467,79.97,584,98.32,10,1.68,594
1,QLD,310,Hemmant,322,40.76,468,59.24,790,99.12,7,0.88,797
1,QLD,156,Hendra,507,40.43,747,59.57,1254,98.9,14,1.1,1268
1,QLD,167,Herberton,120,21.9,428,78.1,548,99.46,3,0.54,551
1,QLD,176,Heritage Park,527,36.1,933,63.9,1460,98.65,20,1.35,1480
1,QLD,165,Hermit Park,367,39.72,557,60.28,924,98.82,11,1.18,935
1,QLD,165,Hermit Park South,363,38.01,592,61.99,955,99.07,9,0.93,964
1,QLD,166,Hervey Bay PPVC,2248,17.2,10820,82.8,13068,99.41,77,0.59,13145
1,QLD,166,Hervey Bay South PPVC,2374,18.66,10345,81.34,12719,99.5,64,0.5,12783
1,QLD,164,Highfields,399,26.64,1099,73.36,1498,99.47,8,0.53,1506
1,QLD,164,Highfields North,359,28.38,906,71.62,1265,99.61,5,0.39,1270
1,QLD,164,Highfields West,216,26.8,590,73.2,806,99.63,3,0.37,809
1,QLD,172,Highland Park,570,30.14,1321,69.86,1891,98.44,30,1.56,1921
1,QLD,163,Hill End,1252,71.06,510,28.94,1762,99.21,14,0.79,1776
1,QLD,176,Hillcrest (Rankin),343,36.3,602,63.7,945,98.54,14,1.46,959
1,QLD,316,Hillcrest (Wright),115,29.87,270,70.13,385,97.47,10,2.53,395
1,QLD,155,Hilliard,378,30.29,870,69.71,1248,99.13,11,0.87,1259
1,QLD,163,Holland Park Central,1086,62.13,662,37.87,1748,99.37,11,0.63,1759
1,QLD,163,Holland Park East,477,59.55,324,40.45,801,99.38,5,0.62,806
1,QLD,163,Holland Park South,534,59.53,363,40.47,897,99.23,7,0.77,904
1,QLD,310,Holland Park West (Bonner),436,58.84,305,41.16,741,99.46,4,0.54,745
1,QLD,163,Holland Park West (Griffith),223,57.18,167,42.82,390,99.49,2,0.51,392
1,QLD,168,Holloways Beach,332,37.26,559,62.74,891,98.67,12,1.33,903
1,QLD,158,Home Hill,90,17.11,436,82.89,526,99.25,4,0.75,530
1,QLD,159,Hope Island,509,25.59,1480,74.41,1989,99.15,17,0.85,2006
1,QLD,168,Hope Vale,231,75.49,75,24.51,306,99.03,3,0.97,309
1,QLD,168,Horn Island,86,63.24,50,36.76,136,100,0,0,136
1,QLD,166,Howard,176,17.04,857,82.96,1033,99.42,6,0.58,1039
1,QLD,167,Hughenden,21,13.64,133,86.36,154,99.35,1,0.65,155
1,QLD,167,Hughenden PPVC,64,12.55,446,87.45,510,99.8,1,0.2,511
1,QLD,178,Imbil,211,24.74,642,75.26,853,98.96,9,1.04,862
1,QLD,174,Inala,698,45.41,839,54.59,1537,98.97,16,1.03,1553
1,QLD,174,Inala Central,213,49.53,217,50.47,430,97.95,9,2.05,439
1,QLD,173,Inala MORETON PPVC,275,38.3,443,61.7,718,99.03,7,0.97,725
1,QLD,174,Inala OXLEY PPVC,4372,36.51,7602,63.49,11974,98.94,128,1.06,12102
1,QLD,177,Indooroopilly,741,63.55,425,36.45,1166,99.49,6,0.51,1172
1,QLD,177,Indooroopilly East,993,60.81,640,39.19,1633,99.09,15,0.91,1648
1,QLD,173,Indooroopilly MORETON PPVC,1123,45.65,1337,54.35,2460,99.6,10,0.4,2470
1,QLD,177,Indooroopilly RYAN PPVC,5110,51.04,4902,48.96,10012,99.49,51,0.51,10063
1,QLD,177,Indooroopilly West,848,60.18,561,39.82,1409,99.16,12,0.84,1421
1,QLD,167,Ingham,93,19.66,380,80.34,473,99.37,3,0.63,476
1,QLD,167,Ingham PPVC,460,10.11,4091,89.89,4551,99.67,15,0.33,4566
1,QLD,167,Ingham South,59,14.46,349,85.54,408,98.55,6,1.45,414
1,QLD,170,Inglewood,62,10.51,528,89.49,590,99.49,3,0.51,593
1,QLD,170,Injune,26,11.5,200,88.5,226,99.56,1,0.44,227
1,QLD,167,Innisfail,60,31.91,128,68.09,188,99.47,1,0.53,189
1,QLD,167,Innisfail East,215,31.11,476,68.89,691,99.14,6,0.86,697
1,QLD,167,Innisfail North,121,33.89,236,66.11,357,97.54,9,2.46,366
1,QLD,167,Innisfail PPVC,832,16.76,4131,83.24,4963,99.42,29,0.58,4992
1,QLD,170,Inverlaw,13,13.54,83,86.46,96,97.96,2,2.04,98
1,QLD,304,Ipswich BLAIR PPVC,2099,36.02,3728,63.98,5827,99.08,54,0.92,5881
1,QLD,304,Ipswich Central,392,39.44,602,60.56,994,98.81,12,1.19,1006
1,QLD,174,Ipswich OXLEY PPVC,194,42.27,265,57.73,459,98.92,5,1.08,464
1,QLD,304,Ipswich South PPVC,2680,21.43,9828,78.57,12508,99.25,94,0.75,12602
1,QLD,316,Ipswich WRIGHT PPVC,67,31.02,149,68.98,216,99.08,2,0.92,218
1,QLD,177,Ironside,1255,62.59,750,37.41,2005,99.01,20,0.99,2025
1,QLD,172,Isle Of Capri,439,28.36,1109,71.64,1548,98.91,17,1.09,1565
1,QLD,156,Ithaca Creek,886,68.68,404,31.32,1290,99.54,6,0.46,1296
1,QLD,156,Ithaca South,1010,68.94,455,31.06,1465,99.46,8,0.54,1473
1,QLD,159,Jacobs Well,201,17.72,933,82.28,1134,99.3,8,0.7,1142
1,QLD,311,Jambin,13,10.24,114,89.76,127,100,0,0,127
1,QLD,174,Jamboree Heights,906,49.48,925,50.52,1831,99.13,16,0.87,1847
1,QLD,170,Jandowae,65,11.63,494,88.37,559,99.64,2,0.36,561
1,QLD,316,Jimboomba,530,21.99,1880,78.01,2410,98.69,32,1.31,2442
1,QLD,316,Jimboomba East,280,24.22,876,75.78,1156,99.48,6,0.52,1162
1,QLD,316,Jimboomba PPVC,1591,18.61,6958,81.39,8549,99.37,54,0.63,8603
1,QLD,174,Jindalee,790,48.86,827,51.14,1617,98.72,21,1.28,1638
1,QLD,174,Jindalee South,495,45.25,599,54.75,1094,98.92,12,1.08,1106
1,QLD,164,Jondaryan,25,13.23,164,86.77,189,98.44,3,1.56,192
1,QLD,167,Julatten,98,27.22,262,72.78,360,98.9,4,1.1,364
1,QLD,167,Julia Creek,23,11.44,178,88.56,201,100,0,0,201
1,QLD,173,Junction Park,733,67.68,350,32.32,1083,99.09,10,0.91,1093
1,QLD,170,Kaimkillenbun,12,12.12,87,87.88,99,100,0,0,99
1,QLD,167,Kairi,28,15.64,151,84.36,179,98.9,2,1.1,181
1,QLD,316,Kalbar,105,16.61,527,83.39,632,99.68,2,0.32,634
1,QLD,156,Kalinga (Brisbane),630,58.82,441,41.18,1071,99.63,4,0.37,1075
1,QLD,169,Kalinga (Lilley),114,54.81,94,45.19,208,100,0,0,208
1,QLD,167,Kalkadoon,128,34.88,239,65.12,367,98.92,4,1.08,371
1,QLD,166,Kalkie,149,23.61,482,76.39,631,99.37,4,0.63,635
1,QLD,252,Kallangur (Dickson),421,35.53,764,64.47,1185,99.83,2,0.17,1187
1,QLD,302,Kallangur (Longman),231,33.38,461,66.62,692,98.44,11,1.56,703
1,QLD,252,Kallangur DICKSON PPVC,1490,26.12,4214,73.88,5704,99.34,38,0.66,5742
1,QLD,252,Kallangur East,292,33.03,592,66.97,884,99.44,5,0.56,889
1,QLD,302,Kallangur LONGMAN PPVC,535,26.83,1459,73.17,1994,98.66,27,1.34,2021
1,QLD,175,Kallangur PETRIE PPVC,448,30.75,1009,69.25,1457,98.98,15,1.02,1472
1,QLD,252,Kallangur West (Dickson),176,33.33,352,66.67,528,99.06,5,0.94,533
1,QLD,302,Kallangur West (Longman),229,33.19,461,66.81,690,98.71,9,1.29,699
1,QLD,168,Kamerunga,97,37.31,163,62.69,260,99.62,1,0.38,261
1,QLD,178,Kandanga,85,23.55,276,76.45,361,98.9,4,1.1,365
1,QLD,163,Kangaroo Point,1055,57.62,776,42.38,1831,99.13,16,0.87,1847
1,QLD,304,Karalee,730,30.6,1656,69.4,2386,99,24,1,2410
1,QLD,304,Karana Downs,803,40.87,1162,59.13,1965,99.34,13,0.66,1978
1,QLD,167,Karumba,17,11.64,129,88.36,146,100,0,0,146
1,QLD,157,Kawana,433,22.96,1453,77.04,1886,99.21,15,0.79,1901
1,QLD,161,Kawana Waters,567,38.21,917,61.79,1484,98.47,23,1.53,1507
1,QLD,166,Kawungan,446,23.66,1439,76.34,1885,99.21,15,0.79,1900
1,QLD,169,Kedron,902,58.19,648,41.81,1550,99.49,8,0.51,1558
1,QLD,169,Kedron Heights,739,54.86,608,45.14,1347,99.34,9,0.66,1356
1,QLD,172,Keebra Park,196,38.43,314,61.57,510,99.03,5,0.97,515
1,QLD,165,Kelso,380,22.02,1346,77.98,1726,98.97,18,1.03,1744
1,QLD,156,Kelvin Grove,1599,70.72,662,29.28,2261,99.47,12,0.53,2273
1,QLD,160,Kenilworth,115,26.68,316,73.32,431,100,0,0,431
1,QLD,177,Kenmore,958,54.71,793,45.29,1751,99.49,9,0.51,1760
1,QLD,177,Kenmore South,1123,55.87,887,44.13,2010,99.16,17,0.84,2027
1,QLD,167,Kennedy Central,24,12.57,167,87.43,191,99.48,1,0.52,192
1,QLD,316,Kentville,23,14.84,132,85.16,155,98.1,3,1.9,158
1,QLD,177,Keperra,653,47.05,735,52.95,1388,99.28,10,0.72,1398
1,QLD,166,Kepnock,270,25.38,794,74.62,1064,99.16,9,0.84,1073
1,QLD,157,Keppel Sands,50,18.73,217,81.27,267,100,0,0,267
1,QLD,316,Kerry,22,17.19,106,82.81,128,100,0,0,128
1,QLD,168,Kewarra Beach,254,29.57,605,70.43,859,98.62,12,1.38,871
1,QLD,304,Kilcoy,269,20.49,1044,79.51,1313,99.17,11,0.83,1324
1,QLD,178,Kilkivan,53,10.73,441,89.27,494,99.4,3,0.6,497
1,QLD,170,Killarney,62,12.81,422,87.19,484,99.79,1,0.21,485
1,QLD,162,Kimberley Park,520,41.11,745,58.89,1265,98.52,19,1.48,1284
1,QLD,178,Kin Kin,143,40.97,206,59.03,349,98.87,4,1.13,353
1,QLD,311,Kin Kora,259,24.18,812,75.82,1071,99.35,7,0.65,1078
1,QLD,170,Kingaroy,186,21.21,691,78.79,877,98.87,10,1.13,887
1,QLD,170,Kingaroy East,168,21.57,611,78.43,779,99.11,7,0.89,786
1,QLD,311,Kingaroy FLYNN PPVC,129,16.1,672,83.9,801,99.5,4,0.5,805
1,QLD,170,Kingaroy MARANOA PPVC,859,14.21,5187,85.79,6046,99.62,23,0.38,6069
1,QLD,164,Kingsthorpe,132,15.09,743,84.91,875,98.98,9,1.02,884
1,QLD,176,Kingston,544,39.39,837,60.61,1381,97.8,31,2.2,1412
1,QLD,175,Kippa-Ring,445,31.21,981,68.79,1426,98.01,29,1.99,1455
1,QLD,175,Kippa-Ring West,586,35.49,1065,64.51,1651,99.16,14,0.84,1665
1,QLD,171,Kirra,490,42.02,676,57.98,1166,94.49,68,5.51,1234
1,QLD,165,Kirwan,531,25.33,1565,74.67,2096,99.05,20,0.95,2116
1,QLD,165,Kirwan East,425,23.48,1385,76.52,1810,99.29,13,0.71,1823
1,QLD,165,Kirwan HERBERT PPVC,2674,14.71,15498,85.29,18172,99.42,106,0.58,18278
1,QLD,167,Kirwan KENNEDY PPVC,92,10.23,807,89.77,899,99.89,1,0.11,900
1,QLD,165,Kirwan South,286,24.68,873,75.32,1159,98.55,17,1.45,1176
1,QLD,170,Kogan,14,14.43,83,85.57,97,97.98,2,2.02,99
1,QLD,157,Koongal,346,26.53,958,73.47,1304,99.09,12,0.91,1316
1,QLD,316,Kooralbyn,123,22.08,434,77.92,557,98.58,8,1.42,565
1,QLD,157,Koumala,28,7.25,358,92.75,386,99.74,1,0.26,387
1,QLD,168,Kowanyama,203,51.26,193,48.74,396,99,4,1,400
1,QLD,164,Kulpi,14,9.21,138,90.79,152,100,0,0,152
1,QLD,160,Kuluin,380,39.18,590,60.82,970,99.49,5,0.51,975
1,QLD,170,Kumbia,29,12.13,210,87.87,239,99.58,1,0.42,240
1,QLD,173,Kuraby (Moreton),1022,52.22,935,47.78,1957,98.14,37,1.86,1994
1,QLD,176,Kuraby (Rankin),346,52.42,314,47.58,660,97.63,16,2.37,676
1,QLD,168,Kuranda,596,46.35,690,53.65,1286,98.7,17,1.3,1303
1,QLD,160,Kureelpa,168,34.64,317,65.36,485,98.38,8,1.62,493
1,QLD,167,Kurrimine Beach,50,14.97,284,85.03,334,98.53,5,1.47,339
1,QLD,252,Kurwongbah,532,37.07,903,62.93,1435,98.76,18,1.24,1453
1,QLD,159,Labrador,825,41.13,1181,58.87,2006,98.09,39,1.91,2045
1,QLD,159,Labrador FADDEN PPVC,1022,30.26,2355,69.74,3377,99.18,28,0.82,3405
1,QLD,172,Labrador MONCRIEFF PPVC,177,30,413,70,590,98.5,9,1.5,599
1,QLD,316,Laidley,374,20.62,1440,79.38,1814,98.96,19,1.04,1833
1,QLD,316,Lake Clarendon,44,14.24,265,85.76,309,100,0,0,309
1,QLD,157,Lakes Creek,140,20.65,538,79.35,678,99.27,5,0.73,683
1,QLD,161,Landsborough,429,31.18,947,68.82,1376,98.99,14,1.01,1390
1,QLD,252,Lawnton,611,37.58,1015,62.42,1626,99.03,16,0.97,1642
1,QLD,304,Leichhardt,344,32.79,705,67.21,1049,98.59,15,1.41,1064
1,QLD,170,Leyburn,38,14.23,229,85.77,267,100,0,0,267
1,QLD,168,Lockhart River,170,66.15,87,33.85,257,98.09,5,1.91,262
1,QLD,162,Logan Reserve,695,33.79,1362,66.21,2057,98.85,24,1.15,2081
1,QLD,162,Logan Village (Forde),131,24.49,404,75.51,535,99.63,2,0.37,537
1,QLD,316,Logan Village (Wright),443,24.19,1388,75.81,1831,98.97,19,1.03,1850
1,QLD,162,Loganholme,602,30.15,1395,69.85,1997,97.84,44,2.16,2041
1,QLD,162,Loganholme FORDE PPVC,1148,26.66,3158,73.34,4306,98.29,75,1.71,4381
1,QLD,176,Loganholme RANKIN PPVC,66,23.83,211,76.17,277,97.54,7,2.46,284
1,QLD,162,Loganlea,287,34.17,553,65.83,840,98.82,10,1.18,850
1,QLD,167,Long Pocket,12,9.52,114,90.48,126,99.21,1,0.79,127
1,QLD,170,Longreach,119,20.1,473,79.9,592,99.33,4,0.67,596
1,QLD,170,Longreach PPVC,147,15.38,809,84.62,956,99.58,4,0.42,960
1,QLD,310,Lota,499,50.35,492,49.65,991,99.5,5,0.5,996
1,QLD,167,Lower Tully,31,18.45,137,81.55,168,100,0,0,168
1,QLD,178,Lower Wonga,41,14.14,249,85.86,290,98.64,4,1.36,294
1,QLD,304,Lowood,324,22.28,1130,77.72,1454,98.38,24,1.62,1478
1,QLD,167,Lucinda,11,8.4,120,91.6,131,100,0,0,131
1,QLD,156,Lutwyche,1018,62,624,38,1642,99.21,13,0.79,1655
1,QLD,316,Ma Ma Creek,26,16.15,135,83.85,161,99.38,1,0.62,162
1,QLD,176,Mabel Park,513,40.2,763,59.8,1276,98.53,19,1.47,1295
1,QLD,173,Macgregor,276,38.39,443,61.61,719,99.04,7,0.96,726
1,QLD,173,Macgregor West,394,37.2,665,62.8,1059,98.51,16,1.49,1075
1,QLD,168,Machans Beach,218,46.68,249,53.32,467,98.52,7,1.48,474
1,QLD,158,Mackay,474,23.57,1537,76.43,2011,98.77,25,1.23,2036
1,QLD,157,Mackay CAPRICORNIA PPVC,768,12.19,5532,87.81,6300,99.46,34,0.54,6334
1,QLD,158,Mackay DAWSON PPVC,3830,17.08,18600,82.92,22430,99.25,170,0.75,22600
1,QLD,158,Mackay Goose Ponds,230,28.05,590,71.95,820,98.68,11,1.32,831
1,QLD,158,Mackay South,284,27.26,758,72.74,1042,99.05,10,0.95,1052
1,QLD,158,Mackay Town Beach,441,26.31,1235,73.69,1676,99.05,16,0.95,1692
1,QLD,158,Mackay West,348,32.25,731,67.75,1079,98.99,11,1.01,1090
1,QLD,310,Mackenzie,330,39.15,513,60.85,843,99.53,4,0.47,847
1,QLD,167,Macknade,7,6.86,95,93.14,102,98.08,2,1.92,104
1,QLD,155,Macleay Island,478,33.76,938,66.24,1416,99.09,13,0.91,1429
1,QLD,170,Maidenwell,12,10.26,105,89.74,117,96.69,4,3.31,121
1,QLD,172,Main Beach,373,30.3,858,69.7,1231,99.27,9,0.73,1240
1,QLD,167,Malanda,252,21.82,903,78.18,1155,99.31,8,0.69,1163
1,QLD,161,Maleny,503,49.7,509,50.3,1012,98.35,17,1.65,1029
1,QLD,161,Maleny PPVC,1832,43.84,2347,56.16,4179,99.19,34,0.81,4213
1,QLD,175,Mango Hill,334,37.07,567,62.93,901,98.9,10,1.1,911
1,QLD,175,Mango Hill South,1007,41.7,1408,58.3,2415,99.06,23,0.94,2438
1,QLD,310,Manly,475,51.19,453,48.81,928,99.25,7,0.75,935
1,QLD,310,Manly West,496,45.38,597,54.62,1093,98.47,17,1.53,1110
1,QLD,310,Mansfield,1012,46.44,1167,53.56,2179,99.18,18,0.82,2197
1,QLD,310,Mansfield BONNER PPVC,3502,37.38,5867,62.62,9369,99.49,48,0.51,9417
1,QLD,163,Mansfield GRIFFITH PPVC,453,41.75,632,58.25,1085,99,11,1,1096
1,QLD,173,Mansfield MORETON PPVC,546,37.07,927,62.93,1473,99.26,11,0.74,1484
1,QLD,310,Mansfield North,194,33.74,381,66.26,575,99.48,3,0.52,578
1,QLD,168,Manunda,145,43.15,191,56.85,336,99.12,3,0.88,339
1,QLD,160,Mapleton,437,44.14,553,55.86,990,99.4,6,0.6,996
1,QLD,304,Marburg,108,24.05,341,75.95,449,98.03,9,1.97,458
1,QLD,167,Mareeba,64,18.77,277,81.23,341,99.42,2,0.58,343
1,QLD,167,Mareeba KENNEDY PPVC,998,13.92,6169,86.08,7167,99.46,39,0.54,7206
1,QLD,168,Mareeba LEICHHARDT PPVC,0,0,0,0,0,0,0,0, -   
1,QLD,167,Mareeba North,140,17.31,669,82.69,809,99.26,6,0.74,815
1,QLD,167,Mareeba West,60,31.41,131,68.59,191,99.48,1,0.52,192
1,QLD,175,Margate,661,41.26,941,58.74,1602,98.95,17,1.05,1619
1,QLD,157,Marian,180,12.55,1254,87.45,1434,99.38,9,0.62,1443
1,QLD,160,Maroochydore,529,38.98,828,61.02,1357,98.62,19,1.38,1376
1,QLD,160,Maroochydore East,762,43.1,1006,56.9,1768,98.44,28,1.56,1796
1,QLD,160,Maroochydore FAIRFAX PPVC,3555,27.88,9195,72.12,12750,99.07,120,0.93,12870
1,QLD,161,Maroochydore FISHER PPVC,973,30.49,2218,69.51,3191,99.16,27,0.84,3218
1,QLD,162,Marsden (Forde),515,36.4,900,63.6,1415,97.59,35,2.41,1450
1,QLD,176,Marsden (Rankin),411,39.9,619,60.1,1030,99.04,10,0.96,1040
1,QLD,178,Maryborough,217,22.37,753,77.63,970,98.98,10,1.02,980
1,QLD,178,Maryborough East,369,26.95,1000,73.05,1369,98.84,16,1.16,1385
1,QLD,166,Maryborough HINKLER PPVC,175,17.78,809,82.22,984,99.49,5,0.51,989
1,QLD,178,Maryborough North,174,22.17,611,77.83,785,99.24,6,0.76,791
1,QLD,178,Maryborough West,202,16.46,1025,83.54,1227,98.87,14,1.13,1241
1,QLD,178,Maryborough WIDE BAY PPVC,1971,16.25,10155,83.75,12126,99.33,82,0.67,12208
1,QLD,170,Maryvale,25,14.04,153,85.96,178,99.44,1,0.56,179
1,QLD,170,Massie,28,13.27,183,86.73,211,100,0,0,211
1,QLD,167,Mcdonnell Creek,21,14.89,120,85.11,141,97.92,3,2.08,144
1,QLD,252,McDowall (Dickson),312,41.66,437,58.34,749,98.68,10,1.32,759
1,QLD,169,McDowall (Lilley),805,47.77,880,52.23,1685,98.94,18,1.06,1703
1,QLD,169,McDowall South,183,57.19,137,42.81,320,98.77,4,1.23,324
1,QLD,162,Meadowbrook (Forde),115,41.97,159,58.03,274,99.64,1,0.36,275
1,QLD,176,Meadowbrook (Rankin),99,40.41,146,59.59,245,99.19,2,0.81,247
1,QLD,170,Meandarra,16,9.82,147,90.18,163,100,0,0,163
1,QLD,167,Mena Creek,49,21.97,174,78.03,223,98.67,3,1.33,226
1,QLD,161,Meridan Plains North,245,47.48,271,52.52,516,99.04,5,0.96,521
1,QLD,161,Meridan Plains South,713,31.59,1544,68.41,2257,98.82,27,1.18,2284
1,QLD,164,Meringandan,202,18.69,879,81.31,1081,99.72,3,0.28,1084
1,QLD,172,Mermaid Beach,530,41.9,735,58.1,1265,99.06,12,0.94,1277
1,QLD,171,Merrimac (McPherson),471,32.51,978,67.49,1449,98.17,27,1.83,1476
1,QLD,172,Merrimac (Moncrieff),233,28.38,588,71.62,821,98.56,12,1.44,833
1,QLD,171,Merrimac East (McPherson),95,32.09,201,67.91,296,99.66,1,0.34,297
1,QLD,172,Merrimac East (Moncrieff),440,32.21,926,67.79,1366,98.7,18,1.3,1384
1,QLD,156,Merthyr,1175,63.27,682,36.73,1857,99.41,11,0.59,1868
1,QLD,168,Miallo,57,21.92,203,78.08,260,99.62,1,0.38,261
1,QLD,172,Miami,387,49.17,400,50.83,787,99.12,7,0.88,794
1,QLD,171,Miami West (McPherson),115,41.82,160,58.18,275,98.21,5,1.79,280
1,QLD,172,Miami West (Moncrieff),697,42.92,927,57.08,1624,97.6,40,2.4,1664
1,QLD,174,Middle Park,968,45.02,1182,54.98,2150,98.9,24,1.1,2174
1,QLD,174,Middle Park East,510,46.66,583,53.34,1093,99.36,7,0.64,1100
1,QLD,164,Middle Ridge,769,31.95,1638,68.05,2407,99.18,20,0.82,2427
1,QLD,157,Middlemount,60,14.12,365,85.88,425,99.07,4,0.93,429
1,QLD,170,Miles,64,11.11,512,88.89,576,99.31,4,0.69,580
1,QLD,170,Miles PPVC,67,11.82,500,88.18,567,100,0,0,567
1,QLD,167,Millaa Millaa,65,22.03,230,77.97,295,98.01,6,1.99,301
1,QLD,170,Millmerran,121,12.19,872,87.81,993,99.6,4,0.4,997
1,QLD,156,Milton (Brisbane),1076,64.98,580,35.02,1656,99.28,12,0.72,1668
1,QLD,177,Milton (Ryan),257,64.9,139,35.1,396,99.75,1,0.25,397
1,QLD,304,Minden,119,17.22,572,82.78,691,99.28,5,0.72,696
1,QLD,157,Mirani,150,16.16,778,83.84,928,99.25,7,0.75,935
1,QLD,311,Miriam Vale,58,11.49,447,88.51,505,100,0,0,505
1,QLD,167,Mirriwinni,74,18.36,329,81.64,403,99.51,2,0.49,405
1,QLD,167,Mission Beach,259,37.27,436,62.73,695,99,7,1,702
1,QLD,170,Mitchell,72,13.95,444,86.05,516,98.66,7,1.34,523
1,QLD,177,Mitchelton,761,56.16,594,43.84,1355,99.12,12,0.88,1367
1,QLD,177,Moggill,1035,48.32,1107,51.68,2142,98.94,23,1.06,2165
1,QLD,172,Molendinar,173,38.02,282,61.98,455,99.34,3,0.66,458
1,QLD,311,Mondure,20,11.05,161,88.95,181,98.91,2,1.09,183
1,QLD,178,Monkland,160,19.66,654,80.34,814,99.51,4,0.49,818
1,QLD,311,Monto,85,12.04,621,87.96,706,99.02,7,0.98,713
1,QLD,161,Montville,125,40.58,183,59.42,308,98.09,6,1.91,314
1,QLD,161,Mooloolaba,753,42.57,1016,57.43,1769,98.39,29,1.61,1798
1,QLD,161,Mooloolah,415,31.92,885,68.08,1300,98.86,15,1.14,1315
1,QLD,304,Moore,54,20.3,212,79.7,266,99.25,2,0.75,268
1,QLD,311,Moore Park Beach,238,21.42,873,78.58,1111,99.29,8,0.71,1119
1,QLD,168,Mooroobool,400,35.84,716,64.16,1116,98.94,12,1.06,1128
1,QLD,173,Moorooka,490,63.8,278,36.2,768,99.48,4,0.52,772
1,QLD,173,Moorooka East,1084,64.6,594,35.4,1678,98.59,24,1.41,1702
1,QLD,173,Moorvale,760,66.61,381,33.39,1141,99.39,7,0.61,1148
1,QLD,157,Moranbah,258,21.32,952,78.68,1210,99.18,10,0.82,1220
1,QLD,157,Moranbah PPVC,361,15.73,1934,84.27,2295,99.48,12,0.52,2307
1,QLD,302,Morayfield,732,30.69,1653,69.31,2385,98.31,41,1.69,2426
1,QLD,302,Morayfield East,692,27.65,1811,72.35,2503,98.47,39,1.53,2542
1,QLD,302,Morayfield PPVC,2480,21.69,8956,78.31,11436,99.12,102,0.88,11538
1,QLD,302,Morayfield West,559,25.99,1592,74.01,2151,98.9,24,1.1,2175
1,QLD,175,Moreton Downs,204,28.85,503,71.15,707,98.33,12,1.67,719
1,QLD,163,Morningside,772,60.88,496,39.12,1268,98.68,17,1.32,1285
1,QLD,163,Morningside South,1562,61.11,994,38.89,2556,98.92,28,1.08,2584
1,QLD,167,Mornington Island,280,77.78,80,22.22,360,98.63,5,1.37,365
1,QLD,170,Morven,19,13.19,125,86.81,144,100,0,0,144
1,QLD,168,Mossman,465,35.28,853,64.72,1318,97.92,28,2.08,1346
1,QLD,316,Mount Alford,40,22.73,136,77.27,176,98.88,2,1.12,178
1,QLD,167,Mount Garnet,34,13.55,217,86.45,251,99.6,1,0.4,252
1,QLD,310,Mount Gravatt,514,58.21,369,41.79,883,99.1,8,0.9,891
1,QLD,310,Mount Gravatt East (Bonner),778,54.79,642,45.21,1420,98.82,17,1.18,1437
1,QLD,163,Mount Gravatt East (Griffith),123,59.13,85,40.87,208,98.58,3,1.42,211
1,QLD,167,Mount Isa,314,27.86,813,72.14,1127,98.86,13,1.14,1140
1,QLD,304,Mount Kilcoy,60,16.71,299,83.29,359,99.72,1,0.28,360
1,QLD,311,Mount Larcom,30,6.79,412,93.21,442,99.77,1,0.23,443
1,QLD,164,Mount Lofty,317,39.82,479,60.18,796,99.25,6,0.75,802
1,QLD,165,Mount Louisa,410,23.12,1363,76.88,1773,98.83,21,1.17,1794
1,QLD,302,Mount Mee,73,32.88,149,67.12,222,99.55,1,0.45,223
1,QLD,311,Mount Morgan,242,20.03,966,79.97,1208,98.69,16,1.31,1224
1,QLD,252,Mount Nebo,186,73.81,66,26.19,252,96.92,8,3.08,260
1,QLD,311,Mount Perry,30,10.1,267,89.9,297,97.7,7,2.3,304
1,QLD,158,Mount Pleasant East,350,25.18,1040,74.82,1390,99.14,12,0.86,1402
1,QLD,158,Mount Pleasant West,191,23.29,629,76.71,820,99.27,6,0.73,826
1,QLD,304,Mount Tarampa,43,17,210,83,253,98.83,3,1.17,256
