2023 Referendum Polling Place Results By State [Please Note: These results are not final. Event:29581 Phase:PostElection Generated:2023-10-19T17:33:49 Cycle:105353d2-ec22-4dab-bfed-428bd67db69c Created:2023-10-19T17:33:42 Environment:PROD Site:CANBERRA Server:VTR03 Version:10.11.168.0]
QuestionNo,StateAb,DivisionID,PollingPlaceNm,YesVotes,YesPercentage,NoVotes,NoPercentage,FormalVotes,FormalPercentage,InformalVotes,InformalPercentage,TotalVotes
1,NSW,249,Corlette,305,33.89,595,66.11,900,99.34,6,0.66,906
1,NSW,118,Corowa,200,24.78,607,75.22,807,98.78,10,1.22,817
1,NSW,118,Corowa PPVC,711,21.79,2552,78.21,3263,99.18,27,0.82,3290
1,NSW,118,Corowa South,56,25.81,161,74.19,217,99.09,2,0.91,219
1,NSW,114,Corrimal,998,54.27,841,45.73,1839,98.24,33,1.76,1872
1,NSW,114,Corrimal East,923,54.52,770,45.48,1693,97.97,35,2.03,1728
1,NSW,114,Corrimal PPVC,9089,48.03,9833,51.97,18922,99.05,182,0.95,19104
1,NSW,138,Coutts Crossing,129,19.79,523,80.21,652,98.34,11,1.66,663
1,NSW,106,Cowan,226,56.5,174,43.5,400,98.04,8,1.96,408
1,NSW,138,Cowper,67,29.91,157,70.09,224,99.12,2,0.88,226
1,NSW,250,Cowra,238,24.19,746,75.81,984,98.8,12,1.2,996
1,NSW,250,Cowra North,155,25.49,453,74.51,608,98.54,9,1.46,617
1,NSW,250,Cowra PPVC,819,18.11,3703,81.89,4522,99.19,37,0.81,4559
1,NSW,250,Cowra West,181,22.63,619,77.38,800,98.89,9,1.11,809
1,NSW,145,Crabbes Creek,184,53.64,159,46.36,343,97.72,8,2.28,351
1,NSW,128,Cranebrook,595,28.91,1463,71.09,2058,98.47,32,1.53,2090
1,NSW,128,Cranebrook Central,276,31.12,611,68.88,887,99,9,1,896
1,NSW,128,Cranebrook North,195,35.2,359,64.8,554,98.93,6,1.07,560
1,NSW,128,Cranebrook South,557,32.23,1171,67.77,1728,98.63,24,1.37,1752
1,NSW,137,Cremorne (North Sydney),940,63.47,541,36.53,1481,98.8,18,1.2,1499
1,NSW,151,Cremorne (Warringah),263,65.26,140,34.74,403,100,0,0,403
1,NSW,151,Cremorne South,721,68.8,327,31.2,1048,99.71,3,0.29,1051
1,NSW,113,Crescent Head,273,50.74,265,49.26,538,98.53,8,1.47,546
1,NSW,134,Crestwood,491,52.23,449,47.77,940,98.95,10,1.05,950
1,NSW,134,Crestwood Central,1041,44.15,1317,55.85,2358,99.24,18,0.76,2376
1,NSW,150,Cringila,280,33.18,564,66.82,844,95.69,38,4.31,882
1,NSW,132,Cromer,820,51.93,759,48.07,1579,98.87,18,1.13,1597
1,NSW,132,Cromer East,717,52.41,651,47.59,1368,98.92,15,1.08,1383
1,NSW,112,Cronulla,539,42.61,726,57.39,1265,98.52,19,1.48,1284
1,NSW,112,Cronulla Central,666,49.93,668,50.07,1334,98.96,14,1.04,1348
1,NSW,112,Cronulla PPVC,2750,38.22,4445,61.78,7195,99,73,1,7268
1,NSW,112,Cronulla South,723,46.59,829,53.41,1552,99.17,13,0.83,1565
1,NSW,125,Crookwell,333,25.11,993,74.89,1326,99.1,12,0.9,1338
1,NSW,137,Crows Nest,917,67.43,443,32.57,1360,99.13,12,0.87,1372
1,NSW,108,Crows Nest BRADFIELD PPVC,231,55.26,187,44.74,418,99.29,3,0.71,421
1,NSW,137,Crows Nest East,636,67.37,308,32.63,944,98.95,10,1.05,954
1,NSW,137,Crows Nest NORTH SYDNEY PPVC,6664,60.69,4316,39.31,10980,99.22,86,0.78,11066
1,NSW,151,Crows Nest WARRINGAH PPVC,298,60.69,193,39.31,491,100,0,0,491
1,NSW,144,Croydon (Reid),460,52.21,421,47.79,881,99.44,5,0.56,886
1,NSW,251,Croydon (Watson),103,39.62,157,60.38,260,98.48,4,1.52,264
1,NSW,144,Croydon North,736,63.5,423,36.5,1159,99.23,9,0.77,1168
1,NSW,251,Croydon Park,1176,49.6,1195,50.4,2371,98.02,48,1.98,2419
1,NSW,144,Croydon South (Reid),114,58.46,81,41.54,195,100,0,0,195
1,NSW,251,Croydon South (Watson),120,59.7,81,40.3,201,98.53,3,1.47,204
1,NSW,145,Crystal Creek,98,29.34,236,70.66,334,99.7,1,0.3,335
1,NSW,109,Cudal,61,18.37,271,81.63,332,99.1,3,0.9,335
1,NSW,120,Cudmirrah,212,35.22,390,64.78,602,98.85,7,1.15,609
1,NSW,120,Culburra,501,42.1,689,57.9,1190,98.76,15,1.24,1205
1,NSW,118,Culcairn,159,22.88,536,77.12,695,98.58,10,1.42,705
1,NSW,109,Cullen Bullen,21,14.69,122,85.31,143,100,0,0,143
1,NSW,139,Cumborah,25,16.89,123,83.11,148,100,0,0,148
1,NSW,109,Cumnock,42,17.72,195,82.28,237,99.58,1,0.42,238
1,NSW,130,Cundletown,168,19.76,682,80.24,850,99.18,7,0.82,857
1,NSW,139,Curban,15,11.81,112,88.19,127,98.45,2,1.55,129
1,NSW,151,Curl Curl,1082,63.57,620,36.43,1702,98.72,22,1.28,1724
1,NSW,139,Curlewis,54,17.25,259,82.75,313,99.05,3,0.95,316
1,NSW,135,Currabubula,65,24.9,196,75.1,261,98.86,3,1.14,264
1,NSW,131,Currans Hill,526,30.39,1205,69.61,1731,98.63,24,1.37,1755
1,NSW,120,Currarong,108,46.55,124,53.45,232,98.72,3,1.28,235
1,NSW,127,Daceyville,648,53.73,558,46.27,1206,97.97,25,2.03,1231
1,NSW,117,Dalgety,41,38.68,65,61.32,106,100,0,0,106
1,NSW,117,Dalmeny,178,42.58,240,57.42,418,99.29,3,0.71,421
1,NSW,125,Dalton,54,27.98,139,72.02,193,98.47,3,1.53,196
1,NSW,139,Dangar Village,52,21.76,187,78.24,239,99.17,2,0.83,241
1,NSW,135,Dangarsleigh,38,26.39,106,73.61,144,100,0,0,144
1,NSW,150,Dapto,986,37.19,1665,62.81,2651,98.62,37,1.38,2688
1,NSW,114,Dapto CUNNINGHAM PPVC,1141,37.56,1897,62.44,3038,98.96,32,1.04,3070
1,NSW,150,Dapto East,229,36.46,399,63.54,628,99.05,6,0.95,634
1,NSW,150,Dapto South,368,38.57,586,61.43,954,98.35,16,1.65,970
1,NSW,150,Dapto WHITLAM PPVC,4452,31.73,9578,68.27,14030,98.84,165,1.16,14195
1,NSW,118,Dareton,74,18.32,330,81.68,404,98.54,6,1.46,410
1,NSW,149,Darling Harbour,367,60.76,237,39.24,604,97.73,14,2.27,618
1,NSW,152,Darling Point,677,53.39,591,46.61,1268,99.14,11,0.86,1279
1,NSW,149,Darlinghurst East (Sydney),522,80.43,127,19.57,649,99.39,4,0.61,653
1,NSW,152,Darlinghurst East (Wentworth),246,73.65,88,26.35,334,99.11,3,0.89,337
1,NSW,149,Darlington,1006,83.83,194,16.17,1200,98.28,21,1.72,1221
1,NSW,149,Darlington Central,530,85.07,93,14.93,623,99.36,4,0.64,627
1,NSW,118,Darlington Point,156,25.91,446,74.09,602,98.85,7,1.15,609
1,NSW,132,Davidson,420,56.83,319,43.17,739,99.6,3,0.4,742
1,NSW,146,Davistown,536,47.22,599,52.78,1135,99.04,11,0.96,1146
1,NSW,111,Dean Park,956,38.44,1531,61.56,2487,97.84,55,2.16,2542
1,NSW,132,Dee Why,1134,54.52,946,45.48,2080,98.53,31,1.47,2111
1,NSW,132,Dee Why Central (Mackellar),209,52.12,192,47.88,401,98.04,8,1.96,409
1,NSW,151,Dee Why Central (Warringah),304,62.81,180,37.19,484,98.78,6,1.22,490
1,NSW,132,Dee Why East (Mackellar),871,53.44,759,46.56,1630,98.43,26,1.57,1656
1,NSW,151,Dee Why East (Warringah),554,57.29,413,42.71,967,98.37,16,1.63,983
1,NSW,132,Dee Why North,290,58.94,202,41.06,492,98.99,5,1.01,497
1,NSW,135,Deepwater,37,14.4,220,85.6,257,98.09,5,1.91,262
1,NSW,117,Delegate,40,16.33,205,83.67,245,99.59,1,0.41,246
1,NSW,135,Delungra,20,8.7,210,91.3,230,99.14,2,0.86,232
1,NSW,153,Denham Court,49,26.06,139,73.94,188,98.95,2,1.05,190
1,NSW,131,Denham Court West,1111,41.92,1539,58.08,2650,98.29,46,1.71,2696
1,NSW,118,Deniliquin,254,25.12,757,74.88,1011,99.21,8,0.79,1019
1,NSW,118,Deniliquin North,60,17.05,292,82.95,352,99.15,3,0.85,355
1,NSW,118,Deniliquin PPVC,627,17.91,2873,82.09,3500,99.23,27,0.77,3527
1,NSW,118,Deniliquin West,92,22.6,315,77.4,407,99.03,4,0.97,411
1,NSW,105,Denistone,434,49.89,436,50.11,870,99.54,4,0.46,874
1,NSW,105,Denistone East,932,47.36,1036,52.64,1968,98.8,24,1.2,1992
1,NSW,105,Denistone South,392,51.04,376,48.96,768,98.97,8,1.03,776
1,NSW,105,Denistone West,367,51.4,347,48.6,714,98.89,8,1.11,722
1,NSW,126,Denman,191,20.32,749,79.68,940,98.95,10,1.05,950
1,NSW,111,Dharruk,385,37.75,635,62.25,1020,97.24,29,2.76,1049
1,NSW,130,Diamond Beach,198,38.22,320,61.78,518,98.11,10,1.89,528
1,NSW,121,Dobroyd Point,717,61.13,456,38.87,1173,98.82,14,1.18,1187
1,NSW,111,Doonside,999,45.43,1200,54.57,2199,98.52,33,1.48,2232
1,NSW,111,Doonside Central,338,42.25,462,57.75,800,97.8,18,2.2,818
1,NSW,111,Doonside North,1073,43.48,1395,56.52,2468,99,25,1,2493
1,NSW,111,Doonside South,510,38,832,62,1342,98.46,21,1.54,1363
1,NSW,126,Dora Creek,325,32.05,689,67.95,1014,98.73,13,1.27,1027
1,NSW,113,Dorrigo,457,39.16,710,60.84,1167,98.23,21,1.77,1188
1,NSW,152,Double Bay,1154,56.82,877,43.18,2031,98.83,24,1.17,2055
1,NSW,152,Double Bay East,275,51.89,255,48.11,530,98.51,8,1.49,538
1,NSW,125,Douglas Park,176,25.04,527,74.96,703,98.74,9,1.26,712
1,NSW,152,Dover Heights,595,49.21,614,50.79,1209,98.05,24,1.95,1233
1,NSW,135,Drake,68,35.6,123,64.4,191,97.95,4,2.05,195
1,NSW,144,Drummoyne,1256,60.36,825,39.64,2081,99.05,20,0.95,2101
1,NSW,144,Drummoyne East,380,58.91,265,41.09,645,99.69,2,0.31,647
1,NSW,144,Drummoyne North,863,54.24,728,45.76,1591,98.39,26,1.61,1617
1,NSW,139,Dubbo,363,34.8,680,65.2,1043,98.96,11,1.04,1054
1,NSW,139,Dubbo Blue Ridge,99,29.12,241,70.88,340,99.42,2,0.58,342
1,NSW,109,Dubbo CALARE PPVC,168,17.55,789,82.45,957,99.38,6,0.62,963
1,NSW,139,Dubbo East,446,29.19,1082,70.81,1528,98.96,16,1.04,1544
1,NSW,139,Dubbo Grove,261,31.83,559,68.17,820,99.15,7,0.85,827
1,NSW,139,Dubbo North,265,22.42,917,77.58,1182,98.17,22,1.83,1204
1,NSW,139,Dubbo PARKES PPVC,3481,20.67,13358,79.33,16839,99.08,156,0.92,16995
1,NSW,139,Dubbo South,549,35.84,983,64.16,1532,98.77,19,1.23,1551
1,NSW,139,Dubbo West,475,29.52,1134,70.48,1609,97.34,44,2.66,1653
1,NSW,148,Dudley,630,60.06,419,39.94,1049,98.96,11,1.04,1060
1,NSW,121,Dulwich Hill,1105,71.43,442,28.57,1547,98.98,16,1.02,1563
1,NSW,121,Dulwich Hill South,161,71.88,63,28.13,224,98.68,3,1.32,227
1,NSW,121,Dulwich Hill West,771,77.1,229,22.9,1000,99.11,9,0.89,1009
1,NSW,130,Dunbogan,94,31.23,207,68.77,301,99.67,1,0.33,302
1,NSW,140,Dundas,853,45.25,1032,54.75,1885,98.23,34,1.77,1919
1,NSW,140,Dundas Valley,340,42.71,456,57.29,796,98.88,9,1.12,805
1,NSW,140,Dundas Valley South,647,47.09,727,52.91,1374,98.64,19,1.36,1393
1,NSW,138,Dundurrabin,83,48.54,88,51.46,171,100,0,0,171
1,NSW,139,Dunedoo,93,16.09,485,83.91,578,98.8,7,1.2,585
1,NSW,145,Dungay,107,36.03,190,63.97,297,98.67,4,1.33,301
1,NSW,130,Dungog,526,32.59,1088,67.41,1614,99.38,10,0.62,1624
1,NSW,135,Dungowan,36,15.32,199,84.68,235,99.58,1,0.42,236
1,NSW,138,Dunoon,287,63.36,166,36.64,453,98.91,5,1.09,458
1,NSW,106,Dural,453,33.11,915,66.89,1368,98.99,14,1.01,1382
1,NSW,135,Duri,35,16.28,180,83.72,215,100,0,0,215
1,NSW,145,Durrumbul,99,70.21,42,29.79,141,98.6,2,1.4,143
1,NSW,131,Eagle Vale,672,36.5,1169,63.5,1841,98.13,35,1.87,1876
1,NSW,104,Earlwood,396,36.23,697,63.77,1093,98.74,14,1.26,1107
1,NSW,104,Earlwood Central,362,42.24,495,57.76,857,98.85,10,1.15,867
1,NSW,104,Earlwood South,855,41.01,1230,58.99,2085,98.3,36,1.7,2121
1,NSW,103,East Hills,427,40.28,633,59.72,1060,98.79,13,1.21,1073
1,NSW,249,East Maitland,423,48.85,443,51.15,866,98.41,14,1.59,880
1,NSW,249,East Maitland Central,294,45.09,358,54.91,652,98.34,11,1.66,663
1,NSW,126,East Maitland HUNTER PPVC,97,26.36,271,73.64,368,98.92,4,1.08,372
1,NSW,130,East Maitland LYNE PPVC,645,26.74,1767,73.26,2412,99.22,19,0.78,2431
1,NSW,249,East Maitland PATERSON PPVC,4335,28.73,10755,71.27,15090,98.98,155,1.02,15245
1,NSW,249,East Maitland South,1065,36.9,1821,63.1,2886,98.57,42,1.43,2928
1,NSW,105,East Ryde,1018,50.5,998,49.5,2016,98.63,28,1.37,2044
1,NSW,105,East Ryde Central,273,45.42,328,54.58,601,99.34,4,0.66,605
1,NSW,105,East Ryde Heights,215,54.85,177,45.15,392,98.74,5,1.26,397
1,NSW,127,Eastlakes,278,42.44,377,57.56,655,98.94,7,1.06,662
1,NSW,127,Eastlakes East,495,52.66,445,47.34,940,98.64,13,1.36,953
1,NSW,127,Eastlakes KINGSFORD SMITH PPVC,2769,45.19,3359,54.81,6128,98.92,67,1.08,6195
1,NSW,149,Eastlakes SYDNEY PPVC,1065,51.95,985,48.05,2050,99.13,18,0.87,2068
1,NSW,105,Eastwood,643,43.04,851,56.96,1494,99.2,12,0.8,1506
1,NSW,105,Eastwood BENNELONG PPVC,3267,41.61,4585,58.39,7852,98.97,82,1.03,7934
1,NSW,105,Eastwood Heights,848,52.28,774,47.72,1622,98.84,19,1.16,1641
1,NSW,140,Eastwood PARRAMATTA PPVC,796,37.02,1354,62.98,2150,98.9,24,1.1,2174
1,NSW,105,Eastwood West,305,46.21,355,53.79,660,98.8,8,1.2,668
1,NSW,103,EAV Banks PPVC,0,0,0,0,0,0,0,0,0
1,NSW,104,EAV Barton PPVC,0,0,0,0,0,0,0,0,0
1,NSW,105,EAV Bennelong PPVC,8,57.14,6,42.86,14,100,0,0,14
1,NSW,106,EAV Berowra PPVC,3,27.27,8,72.73,11,100,0,0,11
1,NSW,107,EAV Blaxland PPVC,10,40,15,60,25,100,0,0,25
1,NSW,108,EAV Bradfield PPVC,10,62.5,6,37.5,16,100,0,0,16
1,NSW,109,EAV Calare PPVC,3,30,7,70,10,100,0,0,10
1,NSW,111,EAV Chifley PPVC,0,0,0,0,0,0,0,0,0
1,NSW,112,EAV Cook PPVC,4,44.44,5,55.56,9,100,0,0,9
1,NSW,113,EAV Cowper PPVC,0,0,0,0,0,0,0,0,0
1,NSW,114,EAV Cunningham PPVC,0,0,0,0,0,0,0,0,0
1,NSW,115,EAV Dobell PPVC,4,28.57,10,71.43,14,100,0,0,14
1,NSW,117,EAV Eden-Monaro PPVC,0,0,0,0,0,0,0,0,0
1,NSW,118,EAV Farrer PPVC,6,35.29,11,64.71,17,100,0,0,17
1,NSW,119,EAV Fowler PPVC,6,60,4,40,10,100,0,0,10
1,NSW,120,EAV Gilmore PPVC,0,0,0,0,0,0,0,0,0
1,NSW,121,EAV Grayndler PPVC,0,0,0,0,0,0,0,0,0
1,NSW,122,EAV Greenway PPVC,0,0,0,0,0,0,0,0,0
1,NSW,124,EAV Hughes PPVC,0,0,0,0,0,0,0,0,0
1,NSW,125,EAV Hume PPVC,0,0,0,0,0,0,0,0,0
1,NSW,126,EAV Hunter PPVC,2,22.22,7,77.78,9,90,1,10,10
1,NSW,127,EAV Kingsford Smith PPVC,0,0,0,0,0,0,0,0,0
1,NSW,128,EAV Lindsay PPVC,0,0,0,0,0,0,0,0,0
1,NSW,130,EAV Lyne PPVC,0,0,0,0,0,0,0,0,0
1,NSW,131,EAV Macarthur PPVC,3,37.5,5,62.5,8,100,0,0,8
1,NSW,132,EAV Mackellar PPVC,0,0,0,0,0,0,0,0,0
1,NSW,133,EAV Macquarie PPVC,0,0,0,0,0,0,0,0,0
1,NSW,315,EAV McMahon PPVC,3,25,9,75,12,100,0,0,12
1,NSW,134,EAV Mitchell PPVC,0,0,0,0,0,0,0,0,0
1,NSW,135,EAV New England PPVC,9,52.94,8,47.06,17,94.44,1,5.56,18
1,NSW,136,EAV Newcastle PPVC,5,33.33,10,66.67,15,100,0,0,15
1,NSW,137,EAV North Sydney PPVC,7,63.64,4,36.36,11,100,0,0,11
1,NSW,138,EAV Page PPVC,0,0,0,0,0,0,0,0,0
1,NSW,139,EAV Parkes PPVC,3,30,7,70,10,100,0,0,10
1,NSW,140,EAV Parramatta PPVC,0,0,0,0,0,0,0,0,0
1,NSW,249,EAV Paterson PPVC,6,54.55,5,45.45,11,100,0,0,11
1,NSW,144,EAV Reid PPVC,0,0,0,0,0,0,0,0,0
1,NSW,145,EAV Richmond PPVC,0,0,0,0,0,0,0,0,0
1,NSW,250,EAV Riverina PPVC,0,0,0,0,0,0,0,0,0
1,NSW,146,EAV Robertson PPVC,12,46.15,14,53.85,26,100,0,0,26
1,NSW,148,EAV Shortland PPVC,0,0,0,0,0,0,0,0,0
1,NSW,149,EAV Sydney PPVC,0,0,0,0,0,0,0,0,0
1,NSW,151,EAV Warringah PPVC,0,0,0,0,0,0,0,0,0
1,NSW,251,EAV Watson PPVC,14,50,14,50,28,100,0,0,28
1,NSW,152,EAV Wentworth PPVC,0,0,0,0,0,0,0,0,0
1,NSW,153,EAV Werriwa PPVC,4,30.77,9,69.23,13,100,0,0,13
1,NSW,150,EAV Whitlam PPVC,0,0,0,0,0,0,0,0,0
1,NSW,133,Ebenezer,154,21.24,571,78.76,725,99.59,3,0.41,728
1,NSW,135,Ebor,19,27.54,50,72.46,69,97.18,2,2.82,71
1,NSW,118,Echuca FARRER PPVC,666,19.45,2758,80.55,3424,99.39,21,0.61,3445
1,NSW,117,Eden,310,32.09,656,67.91,966,98.77,12,1.23,978
1,NSW,117,Eden Central,153,35.75,275,64.25,428,98.39,7,1.61,435
1,NSW,119,Edensor Park,503,33.38,1004,66.62,1507,97.79,34,2.21,1541
1,NSW,119,Edensor Park North,422,32.24,887,67.76,1309,98.13,25,1.87,1334
1,NSW,152,Edgecliff,180,63.83,102,36.17,282,99.65,1,0.35,283
1,NSW,126,Edgeworth,591,36.69,1020,63.31,1611,98.11,31,1.89,1642
1,NSW,126,Edgeworth Heights,323,34.55,612,65.45,935,98.42,15,1.58,950
1,NSW,126,Edgeworth HUNTER PPVC,1929,28.43,4857,71.57,6786,99.04,66,0.96,6852
1,NSW,148,Edgeworth SHORTLAND PPVC,275,30.29,633,69.71,908,99.02,9,0.98,917
1,NSW,153,Edmondson Park,1077,43.78,1383,56.22,2460,98.28,43,1.72,2503
1,NSW,109,Eglinton,353,31.55,766,68.45,1119,98.94,12,1.06,1131
1,NSW,130,Elands,52,54.17,44,45.83,96,100,0,0,96
1,NSW,132,Elanora Heights,744,61.69,462,38.31,1206,98.93,13,1.07,1219
1,NSW,126,Elderslie,106,25.67,307,74.33,413,99.28,3,0.72,416
1,NSW,125,Elderslie Central,489,34.63,923,65.37,1412,98.6,20,1.4,1432
1,NSW,148,Eleebana,1078,47.43,1195,52.57,2273,98.87,26,1.13,2299
1,NSW,126,Elermore Vale (Hunter),89,43.2,117,56.8,206,98.1,4,1.9,210
1,NSW,136,Elermore Vale (Newcastle),712,45.21,863,54.79,1575,98.75,20,1.25,1595
1,NSW,149,Elizabeth Bay (Sydney),108,73.47,39,26.53,147,98,3,2,150
1,NSW,152,Elizabeth Bay (Wentworth),431,76.55,132,23.45,563,99.65,2,0.35,565
1,NSW,126,Ellalong,236,28.85,582,71.15,818,99.63,3,0.37,821
1,NSW,138,Eltham,127,49.22,131,50.78,258,97.73,6,2.27,264
1,NSW,113,Emerald Downs,304,34.62,574,65.38,878,98.87,10,1.13,888
1,NSW,131,Emerald Hills,443,42.6,597,57.4,1040,98.95,11,1.05,1051
1,NSW,135,Emmaville,37,20.44,144,79.56,181,98.37,3,1.63,184
1,NSW,146,Empire Bay,723,47.25,807,52.75,1530,98.58,22,1.42,1552
1,NSW,128,Emu Heights,435,39.26,673,60.74,1108,99.11,10,0.89,1118
1,NSW,128,Emu Plains,375,37.2,633,62.8,1008,98.63,14,1.37,1022
1,NSW,128,Emu Plains Central,220,36.12,389,63.88,609,98.86,7,1.14,616
1,NSW,128,Emu Plains LINDSAY PPVC,1881,27.74,4901,72.26,6782,99.2,55,0.8,6837
1,NSW,133,Emu Plains MACQUARIE PPVC,841,43.37,1098,56.63,1939,99.44,11,0.56,1950
1,NSW,128,Emu Plains North,256,43.69,330,56.31,586,97.67,14,2.33,600
1,NSW,144,Enfield (Reid),129,49.81,130,50.19,259,98.48,4,1.52,263
1,NSW,251,Enfield (Watson),572,44.38,717,55.62,1289,98.62,18,1.38,1307
1,NSW,251,Enfield South,278,35.92,496,64.08,774,98.85,9,1.15,783
1,NSW,251,Enfield West,324,40.91,468,59.09,792,98.39,13,1.61,805
1,NSW,124,Engadine,991,46.55,1138,53.45,2129,98.84,25,1.16,2154
1,NSW,112,Engadine COOK PPVC,131,38.99,205,61.01,336,98.53,5,1.47,341
1,NSW,114,Engadine CUNNINGHAM PPVC,441,41.8,614,58.2,1055,99.43,6,0.57,1061
1,NSW,124,Engadine East,146,45.91,172,54.09,318,100,0,0,318
1,NSW,124,Engadine HUGHES PPVC,4234,36.53,7355,63.47,11589,99.36,75,0.64,11664
1,NSW,124,Engadine North,445,46.02,522,53.98,967,99.28,7,0.72,974
1,NSW,124,Engadine South,327,48.3,350,51.7,677,97.83,15,2.17,692
1,NSW,124,Engadine West,730,45.68,868,54.32,1598,98.95,17,1.05,1615
1,NSW,121,Enmore,1116,83.35,223,16.65,1339,99.55,6,0.45,1345
1,NSW,105,Epping,981,50.67,955,49.33,1936,98.37,32,1.63,1968
1,NSW,105,Epping BENNELONG PPVC,4484,47.48,4959,52.52,9443,98.95,100,1.05,9543
1,NSW,106,Epping BEROWRA PPVC,720,49.38,738,50.62,1458,99.73,4,0.27,1462
1,NSW,105,Epping East,1083,56.44,836,43.56,1919,98.92,21,1.08,1940
1,NSW,105,Epping Heights,527,55.53,422,44.47,949,99.06,9,0.94,958
1,NSW,105,Epping North,923,58.98,642,41.02,1565,99.68,5,0.32,1570
1,NSW,140,Epping PARRAMATTA PPVC,996,38.59,1585,61.41,2581,99.08,24,0.92,2605
1,NSW,105,Epping West,767,53.75,660,46.25,1427,98.82,17,1.18,1444
1,NSW,146,Erina,631,40.37,932,59.63,1563,98.12,30,1.88,1593
1,NSW,146,Erina Central,476,44.91,584,55.09,1060,99.16,9,0.84,1069
1,NSW,115,Erina DOBELL PPVC,787,39.19,1221,60.81,2008,99.01,20,0.99,2028
1,NSW,115,Erina Heights (Dobell),178,50.14,177,49.86,355,98.89,4,1.11,359
1,NSW,146,Erina Heights (Robertson),342,47.9,372,52.1,714,99.3,5,0.7,719
1,NSW,146,Erina ROBERTSON PPVC,4604,37.62,7635,62.38,12239,99.29,88,0.71,12327
1,NSW,105,Ermington Central,627,46.38,725,53.62,1352,98.4,22,1.6,1374
1,NSW,105,Ermington West (Bennelong),713,42.09,981,57.91,1694,98.32,29,1.68,1723
1,NSW,140,Ermington West (Parramatta),102,42.15,140,57.85,242,98.78,3,1.22,245
1,NSW,120,Erowal Bay,152,44.31,191,55.69,343,98.56,5,1.44,348
1,NSW,315,Erskine Park,634,29.74,1498,70.26,2132,98.25,38,1.75,2170
1,NSW,315,Erskine Park Central,129,31.16,285,68.84,414,99.28,3,0.72,417
1,NSW,149,Erskineville,1966,83.87,378,16.13,2344,99.24,18,0.76,2362
1,NSW,149,Erskineville North,1287,88.27,171,11.73,1458,99.45,8,0.55,1466
1,NSW,131,Eschol Park,531,30.61,1204,69.39,1735,98.75,22,1.25,1757
1,NSW,250,Estella,565,42.13,776,57.87,1341,98.68,18,1.32,1359
1,NSW,146,Ettalong,459,44.31,577,55.69,1036,98.85,12,1.15,1048
1,NSW,146,Ettalong Central,472,45.34,569,54.66,1041,98.67,14,1.33,1055
1,NSW,139,Euabalong West,13,14.94,74,85.06,87,100,0,0,87
1,NSW,250,Euberta,25,22.52,86,77.48,111,98.23,2,1.77,113
1,NSW,109,Eugowra,76,19.84,307,80.16,383,99.22,3,0.78,386
1,NSW,139,Eumungerie,20,10.58,169,89.42,189,100,0,0,189
1,NSW,113,Eungai Creek,112,29.4,269,70.6,381,98.7,5,1.3,386
1,NSW,145,Eureka,95,61.69,59,38.31,154,98.72,2,1.28,156
1,NSW,118,Euston,28,10.77,232,89.23,260,99.24,2,0.76,262
1,NSW,138,Evans Head,523,34.89,976,65.11,1499,99.27,11,0.73,1510
1,NSW,145,Ewingsdale,120,71.86,47,28.14,167,97.66,4,2.34,171
1,NSW,145,Ewingsdale PPVC,0,0,0,0,0,0,0,0,0
1,NSW,125,Exeter,212,51.58,199,48.42,411,98.33,7,1.67,418
1,NSW,107,Fairfield BLAXLAND PPVC,464,40.67,677,59.33,1141,97.35,31,2.65,1172
1,NSW,315,Fairfield Central,431,42.76,577,57.24,1008,96.74,34,3.26,1042
1,NSW,119,Fairfield FOWLER PPVC,4802,44.41,6012,55.59,10814,97.81,242,2.19,11056
1,NSW,315,Fairfield Heights,520,34.41,991,65.59,1511,97.67,36,2.33,1547
1,NSW,315,Fairfield MCMAHON PPVC,6330,42.61,8524,57.39,14854,97.35,405,2.65,15259
1,NSW,140,Fairfield PARRAMATTA PPVC,429,41.69,600,58.31,1029,97.91,22,2.09,1051
1,NSW,315,Fairfield South,412,37.63,683,62.37,1095,98.29,19,1.71,1114
1,NSW,153,Fairfield WERRIWA PPVC,416,39.13,647,60.87,1063,98.06,21,1.94,1084
1,NSW,119,Fairfield West (Fowler),135,34.97,251,65.03,386,95.78,17,4.22,403
1,NSW,315,Fairfield West (McMahon),387,36.51,673,63.49,1060,97.52,27,2.48,1087
1,NSW,315,Fairfield West Central,312,48.6,330,51.4,642,98.17,12,1.83,654
1,NSW,151,Fairlight,532,68.47,245,31.53,777,98.98,8,1.02,785
1,NSW,138,Fairy Hill,23,12.23,165,87.77,188,99.47,1,0.53,189
1,NSW,114,Fairy Meadow,637,49.92,639,50.08,1276,99.07,12,0.93,1288
1,NSW,120,Falls Creek,99,32.57,205,67.43,304,99.35,2,0.65,306
1,NSW,126,Fassifern,197,39.72,299,60.28,496,98.22,9,1.78,505
1,NSW,133,Faulconbridge,706,60.29,465,39.71,1171,99.15,10,0.85,1181
1,NSW,145,Federal,225,70.75,93,29.25,318,99.38,2,0.63,320
1,NSW,126,Fennell Bay,344,35.5,625,64.5,969,98.68,13,1.32,982
1,NSW,249,Fern Bay,586,36.47,1021,63.53,1607,99.14,14,0.86,1621
1,NSW,145,Fernleigh,120,65.93,62,34.07,182,98.38,3,1.62,185
1,NSW,139,Fifield,16,21.62,58,78.38,74,98.67,1,1.33,75
1,NSW,114,Figtree,743,42.17,1019,57.83,1762,98.93,19,1.07,1781
