QuestionNo,StateAb,DivisionID,PollingPlaceNm,YesVotes,YesPercentage,NoVotes,NoPercentage,FormalVotes,FormalPercentage,InformalVotes,InformalPercentage,TotalVotes
1,WA,237,Girrawheen,552,40.98,795,59.02,1347,97.89,29,2.11,1376
1,WA,237,Girrawheen East,318,43.5,413,56.5,731,99.46,4,0.54,735
1,WA,305,Glen Forrest,478,51.68,447,48.32,925,99.25,7,0.75,932
1,WA,239,Glen Iris,212,26.3,594,73.7,806,99.26,6,0.74,812
1,WA,243,Gnowangerup,65,23.9,207,76.1,272,100,0,0,272
1,WA,235,Golden Bay,423,34.87,790,65.13,1213,98.54,18,1.46,1231
1,WA,312,Goomalling,40,12.58,278,87.42,318,99.38,2,0.63,320
1,WA,305,Gooseberry Hill,387,52.16,355,47.84,742,99.33,5,0.67,747
1,WA,317,Gosnells,519,36.22,914,63.78,1433,98.69,19,1.31,1452
1,WA,317,Gosnells Central,289,38.9,454,61.1,743,98.8,9,1.2,752
1,WA,317,Gosnells PPVC,1390,28.37,3509,71.63,4899,99.17,41,0.83,4940
1,WA,317,Gosnells South,550,34.18,1059,65.82,1609,98.89,18,1.11,1627
1,WA,317,Gosnells West,534,36.35,935,63.65,1469,98.79,18,1.21,1487
1,WA,243,Greenbushes,122,33.15,246,66.85,368,98.66,5,1.34,373
1,WA,236,Greenfields,666,28.2,1696,71.8,2362,98.62,33,1.38,2395
1,WA,236,Greenfields East,168,27.59,441,72.41,609,98.7,8,1.3,617
1,WA,236,Greenfields PPVC,4058,18.35,18056,81.65,22114,99.43,126,0.57,22240
1,WA,312,Greenhills,20,15.15,112,84.85,132,100,0,0,132
1,WA,305,Greenmount,421,39.64,641,60.36,1062,98.88,12,1.12,1074
1,WA,237,Greenwood,700,42.84,934,57.16,1634,99.15,14,0.85,1648
1,WA,237,Greenwood East,678,46.79,771,53.21,1449,99.11,13,0.89,1462
1,WA,305,Guildford,517,52.81,462,47.19,979,99.49,5,0.51,984
1,WA,238,Gwelup (Curtin),452,47.88,492,52.12,944,99.26,7,0.74,951
1,WA,242,Gwelup (Moore),416,43.56,539,56.44,955,99.17,8,0.83,963
1,WA,312,Halls Creek,128,52.24,117,47.76,245,99.19,2,0.81,247
1,WA,236,Halls Head,466,31.3,1023,68.7,1489,99,15,1,1504
1,WA,236,Halls Head North,500,27.61,1311,72.39,1811,98.96,19,1.04,1830
1,WA,236,Halls Head South,288,30.54,655,69.46,943,98.43,15,1.57,958
1,WA,237,Hamersley,606,45.84,716,54.16,1322,98.66,18,1.34,1340
1,WA,237,Hamersley East,338,48.56,358,51.44,696,98.72,9,1.28,705
1,WA,240,Hamilton Hill East,765,64.45,422,35.55,1187,99,12,1,1199
1,WA,240,Hamilton Hill South,943,51.78,878,48.22,1821,98.91,20,1.09,1841
1,WA,240,Hammond Park,901,45.12,1096,54.88,1997,98.71,26,1.29,2023
1,WA,243,Hannans,168,29.32,405,70.68,573,99.48,3,0.52,576
1,WA,317,Harrisdale,914,43.96,1165,56.04,2079,99.43,12,0.57,2091
1,WA,317,Harrisdale North,477,40.46,702,59.54,1179,99.49,6,0.51,1185
1,WA,243,Harrismith,14,21.88,50,78.13,64,98.46,1,1.54,65
1,WA,239,Harvey,352,19.69,1436,80.31,1788,99.17,15,0.83,1803
1,WA,305,Hazelmere,601,42.9,800,57.1,1401,98.87,16,1.13,1417
1,WA,242,Heathridge,561,37.47,936,62.53,1497,98.49,23,1.51,1520
1,WA,242,Heathridge East,413,39.04,645,60.96,1058,98.97,11,1.03,1069
1,WA,305,Helena Valley,558,36.9,954,63.1,1512,98.89,17,1.11,1529
1,WA,305,Herne Hill,164,22.87,553,77.13,717,98.22,13,1.78,730
1,WA,247,High Wycombe,554,29.01,1356,70.99,1910,98.86,22,1.14,1932
1,WA,247,High Wycombe North,178,29.18,432,70.82,610,99.35,4,0.65,614
1,WA,247,High Wycombe South,477,30.62,1081,69.38,1558,99.11,14,0.89,1572
1,WA,245,Highgate,1229,67.75,585,32.25,1814,99.45,10,0.55,1824
1,WA,245,Highgate North,360,67.42,174,32.58,534,99.44,3,0.56,537
1,WA,242,Hillarys,701,39.07,1093,60.93,1794,99.17,15,0.83,1809
1,WA,242,Hillarys North,530,42.88,706,57.12,1236,99.2,10,0.8,1246
1,WA,242,Hillarys West,463,41.23,660,58.77,1123,98.68,15,1.32,1138
1,WA,235,Hillman,256,33.12,517,66.88,773,98.35,13,1.65,786
1,WA,240,Hilton,1186,73.07,437,26.93,1623,99.02,16,0.98,1639
1,WA,244,Hocking,660,32.66,1361,67.34,2021,98.97,21,1.03,2042
1,WA,243,Hopetoun,105,21.56,382,78.44,487,99.59,2,0.41,489
1,WA,317,Huntingdale,691,33.74,1357,66.26,2048,99.18,17,0.82,2065
1,WA,243,Hyden,26,11.61,198,88.39,224,98.68,3,1.32,227
1,WA,245,Inglewood,652,63.06,382,36.94,1034,98.57,15,1.43,1049
1,WA,245,Inglewood North,1755,66.1,900,33.9,2655,99.03,26,0.97,2681
1,WA,238,Innaloo,967,53.04,856,46.96,1823,98.86,21,1.14,1844
1,WA,238,Innaloo South,389,56.38,301,43.62,690,99.71,2,0.29,692
1,WA,236,Jarrahdale,121,34.77,227,65.23,348,99.15,3,0.85,351
1,WA,243,Jerramungup,28,15.3,155,84.7,183,99.46,1,0.54,184
1,WA,238,Jolimont,819,60.98,524,39.02,1343,98.9,15,1.1,1358
1,WA,242,Joondalup,610,38.39,979,61.61,1589,99.13,14,0.87,1603
1,WA,242,Joondalup Central,413,46.83,469,53.17,882,99.44,5,0.56,887
1,WA,242,Joondalup MOORE PPVC,1593,33.91,3105,66.09,4698,99.41,28,0.59,4726
1,WA,244,Joondalup PEARCE PPVC,484,29.58,1152,70.42,1636,98.73,21,1.27,1657
1,WA,245,Joondanna,815,56.56,626,43.44,1441,99.24,11,0.76,1452
1,WA,312,Jurien Bay,150,14.93,855,85.07,1005,99.41,6,0.59,1011
1,WA,305,Kalamunda,284,48.3,304,51.7,588,99.66,2,0.34,590
1,WA,305,Kalamunda HASLUCK PPVC,2135,34.38,4075,65.62,6210,99.49,32,0.51,6242
1,WA,305,Kalamunda North,524,44.07,665,55.93,1189,98.84,14,1.16,1203
1,WA,247,Kalamunda SWAN PPVC,680,22.43,2351,77.57,3031,99.64,11,0.36,3042
1,WA,312,Kalbarri,149,23.58,483,76.42,632,98.9,7,1.1,639
1,WA,243,Kalgan,170,37.69,281,62.31,451,99.12,4,0.88,455
1,WA,243,Kalgoorlie,349,27.29,930,72.71,1279,98.84,15,1.16,1294
1,WA,243,Kalgoorlie North,255,26.84,695,73.16,950,99.79,2,0.21,952
1,WA,243,Kalgoorlie PPVC,1319,19.28,5521,80.72,6840,99.46,37,0.54,6877
1,WA,243,Kalgoorlie South,68,24.91,205,75.09,273,99.64,1,0.36,274
1,WA,242,Kallaroo,718,39.78,1087,60.22,1805,99.18,15,0.82,1820
1,WA,243,Kambalda West,106,17.29,507,82.71,613,98.87,7,1.13,620
1,WA,240,Kardinya (Fremantle),192,48.36,205,51.64,397,99,4,1,401
1,WA,248,Kardinya (Tangney),732,47.66,804,52.34,1536,98.91,17,1.09,1553
1,WA,240,Kardinya West,380,48.66,401,51.34,781,98.86,9,1.14,790
1,WA,312,Karratha,345,31.42,753,68.58,1098,98.65,15,1.35,1113
1,WA,239,Karridale,111,31.99,236,68.01,347,98.86,4,1.14,351
1,WA,238,Karrinyup,955,53.38,834,46.62,1789,99.06,17,0.94,1806
1,WA,238,Karrinyup South,963,52.03,888,47.97,1851,98.88,21,1.12,1872
1,WA,238,Karrinyup West,822,55.8,651,44.2,1473,98.79,18,1.21,1491
1,WA,243,Katanning,308,22,1092,78,1400,98.66,19,1.34,1419
1,WA,243,Kellerberrin,77,14.72,446,85.28,523,99.43,3,0.57,526
1,WA,317,Kelmscott,448,34.25,860,65.75,1308,98.27,23,1.73,1331
1,WA,317,Kelmscott East,479,35.01,889,64.99,1368,99.35,9,0.65,1377
1,WA,317,Kelmscott North,363,39.67,552,60.33,915,99.35,6,0.65,921
1,WA,243,Kendenup,106,22.6,363,77.4,469,99.36,3,0.64,472
1,WA,247,Kensington,1027,61.17,652,38.83,1679,99.11,15,0.89,1694
1,WA,247,Kensington East,788,57.23,589,42.77,1377,99.49,7,0.51,1384
1,WA,317,Kenwick,545,37.64,903,62.36,1448,98.64,20,1.36,1468
1,WA,247,Kewdale,499,45.49,598,54.51,1097,98.92,12,1.08,1109
1,WA,247,Kewdale West,591,46.1,691,53.9,1282,99.23,10,0.77,1292
1,WA,237,Kiara,361,40.93,521,59.07,882,98.77,11,1.23,893
1,WA,243,King River,129,25.7,373,74.3,502,99.01,5,0.99,507
1,WA,242,Kingsley,980,42.79,1310,57.21,2290,98.79,28,1.21,2318
1,WA,242,Kingsley East,467,41.15,668,58.85,1135,99.13,10,0.87,1145
1,WA,242,Kingsley South,608,48.1,656,51.9,1264,98.98,13,1.02,1277
1,WA,242,Kinross,664,35.08,1229,64.92,1893,98.95,20,1.05,1913
1,WA,242,Kinross East,72,40.91,104,59.09,176,100,0,0,176
1,WA,239,Kirup,64,26.56,177,73.44,241,97.18,7,2.82,248
1,WA,243,Kojonup,114,16.17,591,83.83,705,99.86,1,0.14,706
1,WA,243,Kondinin,48,29.09,117,70.91,165,99.4,1,0.6,166
1,WA,237,Koondoola,453,43.85,580,56.15,1033,98.38,17,1.62,1050
1,WA,243,Koorda,25,13.37,162,86.63,187,100,0,0,187
1,WA,243,Kulin,63,23.6,204,76.4,267,100,0,0,267
1,WA,312,Kununurra,295,43.77,379,56.23,674,98.83,8,1.17,682
1,WA,312,Kununurra PPVC,382,36,679,64,1061,99.44,6,0.56,1067
1,WA,235,Kwinana Town Centre PPVC,2230,30.07,5185,69.93,7415,99.37,47,0.63,7462
1,WA,236,Lake Clifton,35,13.73,220,86.27,255,98.46,4,1.54,259
1,WA,240,Lake Coogee,453,38.49,724,61.51,1177,99.07,11,0.93,1188
1,WA,243,Lake Grace,57,17.17,275,82.83,332,100,0,0,332
1,WA,243,Lake King,5,7.14,65,92.86,70,100,0,0,70
1,WA,236,Lakelands,519,31.42,1133,68.58,1652,98.1,32,1.9,1684
1,WA,312,Lancelin,119,19.83,481,80.17,600,99.83,1,0.17,601
1,WA,244,Landsdale,1004,35.72,1807,64.28,2811,98.91,31,1.09,2842
1,WA,244,Landsdale East,435,40.47,640,59.53,1075,98.81,13,1.19,1088
1,WA,244,Landsdale West,233,38.51,372,61.49,605,99.02,6,0.98,611
1,WA,317,Langford,630,46.56,723,53.44,1353,98.11,26,1.89,1379
1,WA,247,Lathlain,1025,57.84,747,42.16,1772,99.05,17,0.95,1789
1,WA,243,Laverton,17,22.08,60,77.92,77,98.72,1,1.28,78
1,WA,235,Leda,512,38.73,810,61.27,1322,98,27,2,1349
1,WA,312,Ledge Point,17,11.89,126,88.11,143,100,0,0,143
1,WA,245,Leederville,469,68.77,213,31.23,682,99.27,5,0.73,687
1,WA,245,Leederville North,546,62.54,327,37.46,873,99.43,5,0.57,878
1,WA,245,Leederville South,591,65.96,305,34.04,896,99.45,5,0.55,901
1,WA,312,Leeman,39,10.43,335,89.57,374,99.47,2,0.53,376
1,WA,248,Leeming,631,42.38,858,57.62,1489,99.13,13,0.87,1502
1,WA,248,Leeming East,538,41.71,752,58.29,1290,98.47,20,1.53,1310
1,WA,248,Leeming West,644,43.25,845,56.75,1489,98.94,16,1.06,1505
1,WA,243,Leinster,24,24,76,76,100,100,0,0,100
1,WA,243,Leonora,32,20.78,122,79.22,154,100,0,0,154
1,WA,239,Leschenault,75,27.17,201,72.83,276,99.64,1,0.36,277
1,WA,305,Lesmurdie,366,35.67,660,64.33,1026,99.23,8,0.77,1034
1,WA,305,Lesmurdie North,469,48.75,493,51.25,962,99.18,8,0.82,970
1,WA,243,Little Grove,248,39.3,383,60.7,631,99.37,4,0.63,635
1,WA,237,Lockridge,398,39.56,608,60.44,1006,98.15,19,1.85,1025
1,WA,243,Lockyer,391,27.83,1014,72.17,1405,98.6,20,1.4,1425
1,WA,312,Lower Chittering,158,17.19,761,82.81,919,99.14,8,0.86,927
1,WA,248,Lynwood,473,45.26,572,54.74,1045,98.77,13,1.23,1058
1,WA,317,Maddington,520,36.62,900,63.38,1420,98.07,28,1.93,1448
1,WA,317,Maddington BURT PPVC,2840,25.92,8116,74.08,10956,99.53,52,0.47,11008
1,WA,317,Maddington East,433,38.25,699,61.75,1132,99.3,8,0.7,1140
1,WA,248,Maddington TANGNEY PPVC,341,25.87,977,74.13,1318,99.47,7,0.53,1325
1,WA,244,Madeley,602,38.76,951,61.24,1553,99.36,10,0.64,1563
1,WA,237,Madeley COWAN PPVC,1966,30.17,4550,69.83,6516,98.88,74,1.12,6590
1,WA,244,Madeley PEARCE PPVC,1933,28.39,4875,71.61,6808,99.42,40,0.58,6848
1,WA,236,Madora Bay,362,32.88,739,67.12,1101,99.01,11,0.99,1112
1,WA,305,Mahogany Creek,231,37.32,388,62.68,619,99.04,6,0.96,625
1,WA,305,Maida Vale (Hasluck),160,38.28,258,61.72,418,98.35,7,1.65,425
1,WA,247,Maida Vale (Swan),414,28.83,1022,71.17,1436,99.17,12,0.83,1448
1,WA,237,Malaga COWAN PPVC,2534,29.61,6025,70.39,8559,98.87,98,1.13,8657
1,WA,305,Malaga HASLUCK PPVC,440,29.47,1053,70.53,1493,99.4,9,0.6,1502
1,WA,244,Malaga PEARCE PPVC,155,25.75,447,74.25,602,99.01,6,0.99,608
1,WA,236,Mandurah,120,37.04,204,62.96,324,97.59,8,2.41,332
1,WA,236,Mandurah Central,276,34.8,517,65.2,793,99.13,7,0.88,800
1,WA,236,Mandurah East,139,31.17,307,68.83,446,98.24,8,1.76,454
1,WA,236,Mandurah PPVC,905,22.1,3190,77.9,4095,99.34,27,0.66,4122
1,WA,243,Manjimup,145,25.31,428,74.69,573,99.13,5,0.87,578
1,WA,243,Manjimup East,119,22.97,399,77.03,518,98.85,6,1.15,524
1,WA,243,Manjimup PPVC,575,15.83,3058,84.17,3633,99.53,17,0.47,3650
1,WA,247,Manning,658,47.03,741,52.97,1399,99.08,13,0.92,1412
1,WA,247,Manning East,536,45.04,654,54.96,1190,99.08,11,0.92,1201
1,WA,247,Manning North,608,52.73,545,47.27,1153,98.89,13,1.11,1166
1,WA,237,Marangaroo,420,40.08,628,59.92,1048,98.59,15,1.41,1063
1,WA,237,Marangaroo Central,355,34.53,673,65.47,1028,98.75,13,1.25,1041
1,WA,237,Marangaroo East,596,39.39,917,60.61,1513,98.44,24,1.56,1537
1,WA,312,Marble Bar,19,40.43,28,59.57,47,95.92,2,4.08,49
1,WA,239,Margaret River,989,56.39,765,43.61,1754,98.37,29,1.63,1783
1,WA,239,Margaret River PPVC,2012,53.44,1753,46.56,3765,98.97,39,1.03,3804
1,WA,239,Margaret River South,209,57.58,154,42.42,363,97.84,8,2.16,371
1,WA,242,Marmion,654,48.27,701,51.73,1355,99.19,11,0.81,1366
1,WA,245,Maylands,958,62.45,576,37.55,1534,98.97,16,1.03,1550
1,WA,245,Maylands East,1212,64.13,678,35.87,1890,99.11,17,0.89,1907
1,WA,236,Meadow Springs,248,27.62,650,72.38,898,98.79,11,1.21,909
1,WA,236,Meadow Springs North,293,32.77,601,67.23,894,99.11,8,0.89,902
1,WA,235,Medina,427,39.46,655,60.54,1082,98.54,16,1.46,1098
1,WA,312,Meekatharra,73,41.01,105,58.99,178,99.44,1,0.56,179
1,WA,248,Melville,417,53.74,359,46.26,776,98.6,11,1.4,787
1,WA,248,Melville East,1125,54.03,957,45.97,2082,99.38,13,0.62,2095
1,WA,248,Melville South,298,49.58,303,50.42,601,99.34,4,0.66,605
1,WA,243,Merredin,102,21.12,381,78.88,483,99.59,2,0.41,485
1,WA,243,Merredin PPVC,213,15.14,1194,84.86,1407,99.5,7,0.5,1414
1,WA,244,Merriwa,376,34.75,706,65.25,1082,98.81,13,1.19,1095
1,WA,244,Merriwa East,240,35.29,440,64.71,680,98.98,7,1.02,687
1,WA,305,Midland,577,45.04,704,54.96,1281,99.23,10,0.77,1291
1,WA,312,Midland DURACK PPVC,128,19.1,542,80.9,670,99.85,1,0.15,671
1,WA,305,Midland HASLUCK PPVC,3601,28.6,8992,71.4,12593,99.36,81,0.64,12674
1,WA,305,Midland North,547,38.88,860,61.12,1407,98.46,22,1.54,1429
1,WA,247,Midland SWAN PPVC,303,25.42,889,74.58,1192,99.33,8,0.67,1200
1,WA,312,Miling,10,12.2,72,87.8,82,100,0,0,82
1,WA,312,Millars Well,508,38.75,803,61.25,1311,99.39,8,0.61,1319
1,WA,244,Mindarie,565,32.03,1199,67.97,1764,99.16,15,0.84,1779
1,WA,244,Mindarie North,184,34.26,353,65.74,537,99.44,3,0.56,540
1,WA,312,Mingenew,26,13.76,163,86.24,189,100,0,0,189
1,WA,237,Mirrabooka Central,575,45.63,685,54.37,1260,97.37,34,2.63,1294
1,WA,237,Mirrabooka East,526,43.98,670,56.02,1196,97.63,29,2.37,1225
1,WA,312,Moonyoonooka,12,7.32,152,92.68,164,98.8,2,1.2,166
1,WA,312,Moora,159,19.09,674,80.91,833,98.35,14,1.65,847
1,WA,312,Morawa,69,27.38,183,72.62,252,99.6,1,0.4,253
1,WA,237,Morley (Cowan),231,39.02,361,60.98,592,98.83,7,1.17,599
1,WA,245,Morley (Perth),533,43.83,683,56.17,1216,98.7,16,1.3,1232
1,WA,237,Morley Central (Cowan),334,43.43,435,56.57,769,99.1,7,0.9,776
1,WA,245,Morley Central (Perth),148,46.25,172,53.75,320,99.07,3,0.93,323
1,WA,237,Morley COWAN PPVC,2138,28.69,5314,71.31,7452,98.78,92,1.22,7544
1,WA,305,Morley HASLUCK PPVC,240,32.88,490,67.12,730,99.59,3,0.41,733
1,WA,245,Morley PERTH PPVC,4273,39.06,6666,60.94,10939,99.04,106,0.96,11045
1,WA,237,Morley South (Cowan),388,39.96,583,60.04,971,98.28,17,1.72,988
1,WA,245,Morley South (Perth),235,40.17,350,59.83,585,97.99,12,2.01,597
1,WA,238,Mosman Park,871,51.42,823,48.58,1694,99.12,15,0.88,1709
1,WA,243,Mount Barker,348,26.48,966,73.52,1314,97.91,28,2.09,1342
1,WA,238,Mount Claremont,1101,57.58,811,42.42,1912,99.27,14,0.73,1926
1,WA,238,Mount Claremont East,330,59.03,229,40.97,559,98.76,7,1.24,566
1,WA,243,Mount Clarence,253,47.2,283,52.8,536,99.63,2,0.37,538
1,WA,245,Mount Hawthorn,1604,66.81,797,33.19,2401,99.26,18,0.74,2419
1,WA,305,Mount Helena,246,32.03,522,67.97,768,99.35,5,0.65,773
1,WA,245,Mount Lawley,1357,64.71,740,35.29,2097,98.78,26,1.22,2123
1,WA,245,Mount Lawley East,409,67.38,198,32.62,607,99.18,5,0.82,612
1,WA,245,Mount Lawley South,617,62.51,370,37.49,987,99.1,9,0.9,996
1,WA,245,Mount Lawley West,252,58.6,178,41.4,430,99.54,2,0.46,432
1,WA,312,Mount Magnet,29,18.59,127,81.41,156,99.36,1,0.64,157
1,WA,248,Mount Pleasant,938,46.62,1074,53.38,2012,99.16,17,0.84,2029
1,WA,312,Mount Tarcoola,267,28.56,668,71.44,935,98.84,11,1.16,946
1,WA,243,Mukinbudin,23,9.2,227,90.8,250,100,0,0,250
1,WA,242,Mullaloo,878,43.44,1143,56.56,2021,98.83,24,1.17,2045
1,WA,312,Mullewa,42,21.32,155,78.68,197,98.99,2,1.01,199
1,WA,305,Mundaring,440,41.75,614,58.25,1054,98.69,14,1.31,1068
1,WA,305,Mundaring PPVC,1513,29.33,3645,70.67,5158,99.38,32,0.62,5190
1,WA,236,Mundijong,201,20.62,774,79.38,975,99.19,8,0.81,983
1,WA,243,Munglinup,8,10,72,90,80,97.56,2,2.44,82
1,WA,243,Muradup,22,17.32,105,82.68,127,100,0,0,127
1,WA,312,Nabawa,24,14.04,147,85.96,171,100,0,0,171
1,WA,243,Nannup,258,38.45,413,61.55,671,98.53,10,1.47,681
1,WA,243,Napier,23,17.83,106,82.17,129,99.23,1,0.77,130
1,WA,243,Narembeen,38,12.42,268,87.58,306,99.35,2,0.65,308
1,WA,243,Narrikup,46,22.22,161,77.78,207,98.1,4,1.9,211
1,WA,243,Narrogin,197,24.59,604,75.41,801,99.26,6,0.74,807
1,WA,243,Narrogin PPVC,404,17.32,1929,82.68,2333,99.53,11,0.47,2344
1,WA,238,Nedlands Central,404,68.59,185,31.41,589,98.83,7,1.17,596
1,WA,238,Nedlands North,669,59.2,461,40.8,1130,99.56,5,0.44,1135
1,WA,238,Nedlands South,964,57.18,722,42.82,1686,99.12,15,0.88,1701
1,WA,312,New Norcia,26,19.85,105,80.15,131,100,0,0,131
1,WA,243,Newdegate,12,8.22,134,91.78,146,100,0,0,146
1,WA,312,Newman,372,35.6,673,64.4,1045,98.68,14,1.32,1059
1,WA,312,Nickol,670,37.14,1134,62.86,1804,99.12,16,0.88,1820
1,WA,237,Nollamara,889,49.14,920,50.86,1809,98.85,21,1.15,1830
1,WA,237,Noranda,697,39.29,1077,60.71,1774,98.56,26,1.44,1800
1,WA,237,Noranda West,690,44.69,854,55.31,1544,97.11,46,2.89,1590
1,WA,243,Norseman,56,22.67,191,77.33,247,99.6,1,0.4,248
1,WA,242,North Beach,902,48.97,940,51.03,1842,98.77,23,1.23,1865
1,WA,242,North Beach Central,243,46.37,281,53.63,524,99.43,3,0.57,527
1,WA,236,North Dandalup,72,16.33,369,83.67,441,98,9,2,450
1,WA,240,North Fremantle,793,64.52,436,35.48,1229,99.19,10,0.81,1239
1,WA,245,North Perth,1058,69.97,454,30.03,1512,99.28,11,0.72,1523
1,WA,245,North Perth Central,1502,69.83,649,30.17,2151,99.03,21,0.97,2172
1,WA,236,North Yunderup,58,16.29,298,83.71,356,98.34,6,1.66,362
1,WA,312,Northam,274,27.96,706,72.04,980,99.29,7,0.71,987
1,WA,312,Northam East,63,26.14,178,73.86,241,98.37,4,1.63,245
1,WA,312,Northam PPVC,834,17.54,3920,82.46,4754,99.41,28,0.59,4782
1,WA,312,Northampton,116,18.53,510,81.47,626,99.21,5,0.79,631
1,WA,245,Northbridge,506,68.29,235,31.71,741,98.67,10,1.33,751
1,WA,243,Northcliffe,117,37.99,191,62.01,308,99.35,2,0.65,310
1,WA,243,Nulsen,190,33.1,384,66.9,574,99.48,3,0.52,577
1,WA,243,Nyabing,13,10.74,108,89.26,121,99.18,1,0.82,122
1,WA,248,O'Connor PPVC,2748,36.12,4860,63.88,7608,99.57,33,0.43,7641
1,WA,242,Ocean Reef,305,29.05,745,70.95,1050,99.06,10,0.94,1060
1,WA,242,Ocean Reef North,640,39.9,964,60.1,1604,98.89,18,1.11,1622
1,WA,242,Ocean Reef South,270,40.85,391,59.15,661,99.1,6,0.9,667
1,WA,243,Ongerup,24,19.83,97,80.17,121,99.18,1,0.82,122
1,WA,312,Onslow,143,40.97,206,59.03,349,99.43,2,0.57,351
1,WA,237,Osborne Park (Cowan),534,45.96,628,54.04,1162,99.32,8,0.68,1170
1,WA,245,Osborne Park (Perth),414,54.83,341,45.17,755,99.08,7,0.92,762
1,WA,237,Osborne Park COWAN PPVC,492,34.1,951,65.9,1443,98.7,19,1.3,1462
1,WA,238,Osborne Park CURTIN PPVC,3692,41.58,5188,58.42,8880,99.25,67,0.75,8947
1,WA,245,Osborne Park PERTH PPVC,1635,45.93,1925,54.07,3560,99.27,26,0.73,3586
1,WA,245,Other Mobile Team 1,38,64.41,21,35.59,59,98.33,1,1.67,60
1,WA,240,Other Mobile Team 1,9,47.37,10,52.63,19,100,0,0,19
1,WA,242,Padbury,572,45.54,684,54.46,1256,98.51,19,1.49,1275
1,WA,242,Padbury South,996,45.67,1185,54.33,2181,99.32,15,0.68,2196
1,WA,240,Palmyra,1339,65.35,710,34.65,2049,99.27,15,0.73,2064
1,WA,240,Palmyra North,489,63.92,276,36.08,765,97.7,18,2.3,783
1,WA,312,Pannawonica,33,25.98,94,74.02,127,98.45,2,1.55,129
1,WA,312,Paraburdoo,118,34.4,225,65.6,343,99.42,2,0.58,345
1,WA,305,Parkerville,437,39.73,663,60.27,1100,98.39,18,1.61,1118
1,WA,248,Parkwood,584,42.82,780,57.18,1364,99.34,9,0.66,1373
1,WA,235,Parmelia,341,33.27,684,66.73,1025,98.94,11,1.06,1036
1,WA,244,Pearsall,642,35.71,1156,64.29,1798,98.95,19,1.05,1817
1,WA,243,Pemberton,153,32.42,319,67.58,472,99.37,3,0.63,475
1,WA,238,Peppermint Grove,961,53.24,844,46.76,1805,99.07,17,0.93,1822
1,WA,312,Perenjori,21,17.5,99,82.5,120,99.17,1,0.83,121
1,WA,245,Perth,602,56.37,466,43.63,1068,99.26,8,0.74,1076
1,WA,238,Perth CURTIN PPVC,988,53.93,844,46.07,1832,99.03,18,0.97,1850
1,WA,240,Perth FREMANTLE PPVC,456,54.42,382,45.58,838,99.17,7,0.83,845
1,WA,242,Perth MOORE PPVC,399,43.99,508,56.01,907,98.91,10,1.09,917
1,WA,245,Perth PERTH PPVC,3147,55.42,2531,44.58,5678,98.97,59,1.03,5737
1,WA,247,Perth SWAN PPVC,1036,51.34,982,48.66,2018,99.41,12,0.59,2030
1,WA,248,Perth TANGNEY PPVC,566,45.53,677,54.47,1243,98.89,14,1.11,1257
1,WA,317,Piara Waters,1097,43.64,1417,56.36,2514,98.82,30,1.18,2544
1,WA,317,Piara Waters South,795,49.66,806,50.34,1601,99.44,9,0.56,1610
1,WA,236,Pickering Brook,122,28.24,310,71.76,432,98.41,7,1.59,439
1,WA,243,Pingelly,70,13.54,447,86.46,517,99.04,5,0.96,522
1,WA,243,Pingrup,18,14.52,106,85.48,124,100,0,0,124
1,WA,236,Pinjarra,271,20.69,1039,79.31,1310,99.17,11,0.83,1321
1,WA,236,Pinjarra North,79,17.59,370,82.41,449,98.03,9,1.97,458
1,WA,243,Porongurup,73,37.06,124,62.94,197,98.99,2,1.01,199
1,WA,312,Port Hedland,293,35.95,522,64.05,815,99.39,5,0.61,820
1,WA,235,Port Kennedy,582,32.88,1188,67.12,1770,98.66,24,1.34,1794
1,WA,235,Port Kennedy East,278,29.89,652,70.11,930,99.25,7,0.75,937
1,WA,235,Port Kennedy PPVC,3058,23.83,9775,76.17,12833,99.31,89,0.69,12922
1,WA,236,Preston Beach,24,19.83,97,80.17,121,98.37,2,1.63,123
1,WA,243,Quairading,78,17.81,360,82.19,438,100,0,0,438
1,WA,247,Queens Park,595,45.42,715,54.58,1310,98.79,16,1.21,1326
1,WA,243,Quinninup,28,52.83,25,47.17,53,98.15,1,1.85,54
1,WA,244,Quinns Rocks,317,35.34,580,64.66,897,99.23,7,0.77,904
1,WA,244,Quinns Rocks North,505,36.7,871,63.3,1376,99.28,10,0.72,1386
1,WA,312,Rangeway,300,32.82,614,67.18,914,98.92,10,1.08,924
1,WA,243,Ravensthorpe,46,20.26,181,79.74,227,99.13,2,0.87,229
1,WA,247,Redcliffe,453,45.8,536,54.2,989,99,10,1,999
1,WA,243,Redmond,22,21.15,82,78.85,104,100,0,0,104
1,WA,312,Remote Mobile Team 1,237,66.02,122,33.98,359,98.9,4,1.1,363
1,WA,243,Remote Mobile Team 1,88,55,72,45,160,99.38,1,0.62,161
1,WA,312,Remote Mobile Team 2,173,80.47,42,19.53,215,99.54,1,0.46,216
1,WA,243,Remote Mobile Team 2,126,50.81,122,49.19,248,97.25,7,2.75,255
1,WA,312,Remote Mobile Team 3,208,82.87,43,17.13,251,99.21,2,0.79,253
1,WA,243,Remote Mobile Team 3,23,30.67,52,69.33,75,100,0,0,75
1,WA,312,Remote Mobile Team 4,138,80.23,34,19.77,172,100,0,0,172
1,WA,243,Remote Mobile Team 4,2,2.7,72,97.3,74,100,0,0,74
